Target Vertex Index,Source Vertex Index,Best Sigma,Best Variance Explained
2428,1377,10.071836734693878,0.8294381902410903
2428,1415,0.6522448979591837,0.8062851118373582
2428,95295,3.007142857142857,0.7915915062040354
2428,1408,1.5085714285714287,0.7854210370957768
2428,1104,10.5,0.7817236734270259
2428,104500,2.793061224489796,0.7606204139924306
2428,1404,2.150816326530612,0.7547010928542833
2428,1713,2.3648979591836734,0.7544302389923764
2428,119572,10.5,0.7499287576036096
2428,1737,0.01,0.743550613743806
2428,1145,6.218367346938775,0.7430304355418795
2428,1403,1.2944897959183674,0.7411556057438414
2428,1405,2.150816326530612,0.740185688744528
2428,1401,1.72265306122449,0.7365163726694997
2428,114026,0.01,0.7354454219200426
2428,1725,3.007142857142857,0.7229054437643012
2428,1137,6.0042857142857144,0.7222513433823254
2428,1438,1.9367346938775512,0.7218131208854016
2428,1738,0.01,0.7172192487015276
2428,1396,1.0804081632653062,0.7143366917207417
2428,1724,3.007142857142857,0.7075858874117733
2428,1406,3.007142857142857,0.6983803100339776
2428,95342,4.077551020408164,0.696398019973359
2428,1734,4.2916326530612245,0.6922782530834878
2428,1426,0.01,0.6896610101794918
2428,1147,10.5,0.6883236380285337
2428,1746,4.719795918367347,0.6878398016697462
2428,1374,8.359183673469389,0.6862117403335796
2428,1432,4.505714285714285,0.6859016652214568
2428,1425,1.2944897959183674,0.6857950816540008
2428,1739,0.01,0.6835011797879142
2428,1418,6.646530612244899,0.6783866994461504
2428,1412,6.432448979591837,0.6780160029334839
2428,1434,5.1479591836734695,0.6771627258111281
2428,1397,4.933877551020409,0.6770520048920314
2428,109365,4.077551020408164,0.676705093280124
2428,421,10.5,0.6759039032623697
2428,1733,7.716938775510204,0.6747543430422962
2428,1424,4.719795918367347,0.6745873759769389
2428,1747,4.933877551020409,0.6740415435134407
2428,1431,4.933877551020409,0.6739533889199848
2428,1402,4.077551020408164,0.6714830901750007
2428,1414,0.01,0.6711478707675158
2428,1442,4.2916326530612245,0.670303139998053
2428,1400,2.5789795918367346,0.6700580455378086
2428,115811,9.001428571428571,0.6698366066833428
2428,1419,6.860612244897959,0.6674209902850101
2428,2168,6.218367346938775,0.6671983247964692
2428,1751,1.5085714285714287,0.6671027345303512
2428,1732,6.860612244897959,0.6661011069108702
2428,428,5.36204081632653,0.6658969260434359
2428,101967,8.57326530612245,0.664957989647508
2428,1183,9.643673469387755,0.6641169382858914
2428,1752,1.2944897959183674,0.663618614564051
2428,1731,6.646530612244899,0.6630396865109549
2428,1411,5.790204081632654,0.6629980214819433
2428,105521,7.07469387755102,0.662170645497965
2428,2169,4.505714285714285,0.6615597467572731
2428,1735,6.0042857142857144,0.6606372124864706
2428,1410,6.0042857142857144,0.6584780343739577
2428,2156,5.790204081632654,0.6570072968972241
2428,1723,3.863469387755102,0.6563344403928167
2428,601,7.07469387755102,0.6554716702635133
2428,2155,5.1479591836734695,0.6544827235145663
