Target Vertex Index,Source Vertex Index,Best Sigma,Best Variance Explained
1352,110049,3.0,0.8790391231410499
1352,818,1.0,0.878359393050591
1352,382,6.0,0.873658242454046
1352,115154,1.0,0.869938020218941
1352,549,1.0,0.8694981255260902
1352,809,8.0,0.8660598228488484
1352,808,1.0,0.8631782282502013
1352,548,1.0,0.8576595370516554
1352,114205,1.0,0.8570753007012009
1352,807,1.0,0.8543699053977253
1352,568,1.0,0.8515693001904385
1352,560,1.0,0.8515132548673422
1352,569,1.0,0.8508901708670324
1352,559,3.0,0.8504395959678283
1352,69,3.0,0.8496320231638185
1352,540,1.0,0.8488476375568256
1352,110169,3.0,0.8483308553909148
1352,1095,1.0,0.8483231649011129
1352,816,11.0,0.8455014359075044
1352,1154,5.0,0.8431706224379314
1352,1094,1.0,0.8404521757428094
1352,1122,11.0,0.8370086299345458
1352,100160,1.0,0.8369938717485169
1352,541,1.0,0.8360905231683964
1352,105191,1.0,0.8360576400984205
1352,113550,1.0,0.8349491580961373
1352,108276,1.0,0.8346415216892737
1352,105475,1.0,0.8343548025652134
1352,539,1.0,0.8327930702243187
1352,110600,1.0,0.832756431654545
1352,114026,6.0,0.8293908758767796
1352,579,1.0,0.8292621361214001
1352,1115,1.0,0.8290374787731629
1352,547,1.0,0.827761666907333
1352,567,1.0,0.8239181427663187
1352,806,1.0,0.8236714737023776
1352,100088,9.0,0.8193352532004543
1352,384,1.0,0.8184830474493292
1352,100726,1.0,0.817604811330054
1352,1112,10.0,0.8104071521922163
1352,1093,1.0,0.8096217178247794
1352,1114,1.0,0.8085210861928507
1352,99467,4.0,0.8075925712692547
1352,833,1.0,0.8060260169867471
1352,1139,6.0,0.8043449360008177
1352,393,1.0,0.8040793785812279
1352,100385,7.0,0.8028908157143051
1352,271,12.0,0.8018690187074582
1352,1137,1.0,0.7998158894031197
1352,578,1.0,0.7987123999819568
1352,1379,1.0,0.7971953285129236
1352,394,1.0,0.7958424677639807
1352,403,8.0,0.7907866756693318
1352,817,1.0,0.7892303467700292
1352,158,6.0,0.7865642552322237
1352,1111,11.0,0.7857216877029134
1352,1138,1.0,0.7842202798012652
1352,74,12.0,0.7839503360166475
1352,1106,6.0,0.7831069497668836
1352,96662,1.0,0.7826000012304608
1352,831,12.0,0.7802854967673742
1352,538,1.0,0.7748852746061496
1352,1125,1.0,0.7737215204828575
1352,160,8.0,0.7731118894591347
1352,119572,9.0,0.7721379307442309
1352,114216,5.0,0.7714029769824872
1352,383,1.0,0.7708217133351385
1352,843,1.0,0.7695517073832919
1352,114050,1.0,0.7690858578228162
1352,411,9.0,0.7683553555002438
1352,117730,9.0,0.7682087322315694
1352,99141,6.0,0.7632297816899658
1352,421,11.0,0.7624533185379718
1352,867,12.0,0.7608498667295865
1352,844,1.0,0.760653647448204
1352,102432,7.0,0.760086905305441
1352,1145,6.0,0.7599930244205132
1352,392,1.0,0.7565060230347312
1352,1378,1.0,0.7560222956311222
1352,1092,1.0,0.7547618944516918
1352,1113,1.0,0.754282458288631
1352,555,1.0,0.7531263886324572
1352,1124,1.0,0.7528385720688281
1352,558,1.0,0.75198841067678
1352,113757,1.0,0.7502090034444395
1352,824,1.0,0.7476027957894065
1352,120066,11.0,0.7475668038987853
1352,1123,1.0,0.7471826524324354
1352,71,12.0,0.7447106952565179
1352,1402,2.0,0.7438318118622176
1352,114168,12.0,0.739991072217887
1352,864,11.0,0.7391980472627818
