Target Vertex Index,Source Vertex Index,Best Sigma,Best Variance Explained
5452,1174,12.0,0.13937045328880382
5452,1144,2.0,0.1270735219866257
5452,2968,1.0,0.12164875581022783
5452,1162,1.0,0.12016447105051464
5452,1155,1.0,0.11362890963055305
5452,1186,9.0,0.11271694328397586
5452,1114,7.0,0.11149431049194003
5452,865,4.0,0.10874374907993412
5452,812,11.0,0.10848328526662898
5452,814,10.0,0.10439368627908929
5452,1439,2.0,0.10364497572980413
5452,1442,3.0,0.10304357894555483
5452,1445,1.0,0.10303852189046536
5452,1441,2.0,0.10302585570053924
5452,830,12.0,0.10264580787342714
5452,116289,1.0,0.1023421824887798
5452,1434,1.0,0.10155642853125912
5452,1771,6.0,0.10095413748471216
5452,108445,3.0,0.10089024788631062
5452,1443,4.0,0.10012419339744105
5452,1772,5.0,0.1000546915909103
5452,112967,12.0,0.09991591385832321
5452,109794,11.0,0.09956839066214118
5452,1169,1.0,0.09917674024243306
5452,1115,12.0,0.09845211751005356
5452,1432,1.0,0.09838986347917389
5452,1444,3.0,0.09738413226621123
5452,1427,1.0,0.09682176030501999
5452,1131,12.0,0.09672776830604057
5452,1780,6.0,0.09670317922316174
5452,1179,4.0,0.09614889168782748
5452,115811,12.0,0.09603410208922458
5452,104500,3.0,0.09532577191523495
5452,1425,2.0,0.09502386383173878
5452,1426,3.0,0.09471442540634534
5452,538,7.0,0.0925666693575713
5452,1406,4.0,0.09236984809148019
5452,1420,5.0,0.09231175322002849
5452,1408,3.0,0.0922704520108183
5452,1431,5.0,0.09220685921327665
5452,1419,3.0,0.09164298338361199
5452,1154,1.0,0.09121125970366517
5452,1450,6.0,0.09018296712842955
5452,899,6.0,0.09006480927848981
5452,2961,1.0,0.08995507126539759
5452,2960,1.0,0.08964939356487622
5452,1137,6.0,0.08949417512350277
5452,1449,6.0,0.08928284631079653
5452,1453,2.0,0.08920615274394028
5452,1773,4.0,0.08920481078681886
5452,890,12.0,0.08917502696890567
5452,1405,4.0,0.08904872157743549
5452,1448,6.0,0.08893133604464243
5452,1456,7.0,0.08819050858639688
5452,1415,1.0,0.08814484989913429
5452,1438,1.0,0.08800611560984128
5452,1145,6.0,0.08799377043739953
5452,805,3.0,0.08792852995478584
5452,1147,1.0,0.08767129104825788
5452,1447,7.0,0.08763069468739026
5452,1404,5.0,0.08751796428943026
5452,1454,6.0,0.08750797574548952
5452,1459,8.0,0.08744435930790717
5452,1458,7.0,0.08734431225735617
5452,1455,7.0,0.08733483116476692
5452,1418,3.0,0.08704779349413438
5452,1751,1.0,0.08676210449690613
5452,1402,5.0,0.08674224097122418
5452,1752,1.0,0.08667739371711003
5452,1464,7.0,0.08588395669972881
5452,1401,5.0,0.08574240716943349
5452,114026,1.0,0.08555068923299958
5452,1396,6.0,0.08513761856542623
5452,1403,9.0,0.08480313252567506
5452,1424,6.0,0.0846659416073916
5452,1161,1.0,0.08464718553130335
5452,1437,8.0,0.08462594584419281
5452,1763,4.0,0.08447495330002652
5452,1398,9.0,0.08437431618181834
5452,1737,1.0,0.08435784853967088
5452,1461,7.0,0.08415308670556243
5452,1397,6.0,0.0839902784857548
5452,1412,7.0,0.08396932895460762
5452,1460,6.0,0.08385616420277131
5452,1414,8.0,0.08366552203735855
5452,1739,4.0,0.08361160325437234
5452,1430,7.0,0.0836111800946212
5452,1395,6.0,0.08348028693817366
5452,1423,8.0,0.0834219280175501
5452,1436,7.0,0.08323479946826629
5452,1400,7.0,0.08316940073599677
5452,1394,9.0,0.0831679577149278
5452,1416,9.0,0.08311773906381359
5452,1429,7.0,0.08300483569510042
5452,1409,7.0,0.08298099212839094
5452,1410,7.0,0.08297800810321332
5452,1465,7.0,0.0828795732382015
5452,1388,11.0,0.08284386101521668
5452,1413,8.0,0.08282917575817828
5452,1411,7.0,0.08260609354398052
5452,95295,1.0,0.08259231005736634
5452,1421,8.0,0.0824659708642067
5452,112382,1.0,0.08221276547103884
5452,1422,7.0,0.08204292743452657
5452,117413,11.0,0.08187577517792888
5452,1121,9.0,0.08180940784694202
5452,1733,4.0,0.08172989718959212
5452,110972,12.0,0.08135127345892423
5452,1762,5.0,0.08130856399210129
5452,1435,5.0,0.08078389883404591
5452,99380,8.0,0.08054391725866727
5452,1469,6.0,0.08051842286439348
5452,2116,1.0,0.08024331581764677
5452,1749,4.0,0.07959819319234551
5452,1126,1.0,0.07934119695924902
5452,1470,7.0,0.07930732109821459
5452,2967,1.0,0.07919885238402846
5452,105521,9.0,0.0789914486232246
5452,1786,1.0,0.07852007276479656
5452,95342,9.0,0.078453486588554
5452,1745,9.0,0.07819012569825212
5452,106294,6.0,0.07805514730424579
5452,845,7.0,0.07736698996995539
5452,1109,6.0,0.07722398877628522
5452,1760,2.0,0.07688323353158322
5452,818,11.0,0.07682903860315926
5452,1748,4.0,0.07674898542640174
5452,109365,9.0,0.07631698511186913
5452,109604,1.0,0.07619002005022668
5452,1753,3.0,0.07590852044478313
5452,1731,6.0,0.07585431410349452
5452,1764,2.0,0.0756673273698667
5452,1800,10.0,0.07561475933736583
5452,1761,2.0,0.07536880078079111
5452,1738,5.0,0.07503114896141394
5452,119572,12.0,0.0744684618910939
5452,1759,2.0,0.07415061077355789
5452,96258,12.0,0.07374985563721093
5452,112732,12.0,0.0737184436498175
5452,103660,12.0,0.07359980309995917
5452,1732,6.0,0.07351083666567959
5452,1774,1.0,0.07324008124364134
5452,99467,1.0,0.07283757569140226
5452,2121,2.0,0.07202659109229725
5452,1802,10.0,0.07194842103864763
5452,609,5.0,0.0716097877175843
5452,2169,9.0,0.07095791960533471
5452,2147,4.0,0.0705186379316205
5452,2167,8.0,0.07047421426995182
5452,95567,9.0,0.07043117693252254
5452,1734,9.0,0.07019885678633186
5452,1175,4.0,0.07011676351899221
5452,1746,8.0,0.07005449013814735
5452,1127,6.0,0.06945506916562749
5452,1750,4.0,0.06873967619211474
5452,105191,11.0,0.06865011540679933
5452,1735,6.0,0.06858696927618857
5452,1747,8.0,0.06853873873867711
5452,1105,11.0,0.06831817242938742
5452,2120,2.0,0.06803420073736921
5452,2155,7.0,0.06797920847227201
5452,2128,2.0,0.06789519076304606
5452,1770,4.0,0.06779659757949219
5452,1377,10.0,0.06771432425974266
5452,111287,1.0,0.06758746284405015
5452,111140,8.0,0.06744644966225144
5452,2130,2.0,0.06718191230011372
5452,2139,4.0,0.06691108107115717
5452,108276,12.0,0.06685532304602515
5452,2166,7.0,0.06680051938288034
5452,113319,1.0,0.06661858739375681
5452,2154,7.0,0.06634565790066427
5452,2156,6.0,0.06610430653591026
5452,98002,1.0,0.06604753189832535
5452,548,12.0,0.06599442602190175
5452,2168,9.0,0.06594062696046121
5452,1736,5.0,0.06587598027125974
5452,54,2.0,0.06583525558087666
5452,3406,1.0,0.06563215466622796
5452,102456,1.0,0.06549766226292386
5452,120247,1.0,0.06499265021221501
5452,1794,4.0,0.06457739495521764
5452,1807,10.0,0.06442027430239117
5452,104379,5.0,0.06310690093297411
5452,2129,3.0,0.06304598542271189
5452,1725,3.0,0.06270216051930655
5452,96481,10.0,0.06269678871826445
5452,116118,12.0,0.06249505115784504
5452,2171,3.0,0.062073947116332406
5452,1785,1.0,0.061887361308580746
5452,2146,4.0,0.06182505857882081
5452,1183,9.0,0.061653783532125916
5452,1799,11.0,0.06148052020226702
5452,1173,12.0,0.06133678553142974
5452,1724,3.0,0.06105886035967323
5452,905,1.0,0.060971098774223687
5452,2142,5.0,0.060312316026131074
5452,2439,5.0,0.060279143583671146
5452,1801,11.0,0.060143494385939245
5452,1160,12.0,0.05995066221850032
5452,103187,12.0,0.059932723598047466
5452,100557,12.0,0.05953861521105652
5452,2163,5.0,0.059508669821159765
5452,2123,4.0,0.05902147244708256
5452,2551,4.0,0.058874931159001664
5452,564,12.0,0.05830177165766104
5452,823,7.0,0.05826402403811637
5452,1795,4.0,0.05813282057849767
5452,2115,1.0,0.05771367594946086
5452,2117,1.0,0.057626087860355724
5452,2552,4.0,0.05745022225108565
5452,2122,1.0,0.057185460391593335
5452,117877,12.0,0.05706642130053219
5452,118206,11.0,0.05677386902250969
5452,95958,12.0,0.05663831838784317
5452,2135,4.0,0.05635814520989102
5452,2127,5.0,0.05619022261424245
5452,1191,6.0,0.05597665640074001
5452,1815,7.0,0.05593914170884007
5452,1784,2.0,0.0554373204247357
5452,1168,9.0,0.055237130706885296
5452,817,12.0,0.05519779410062242
5452,1783,2.0,0.055170884087928584
5452,1128,1.0,0.05509020312169599
5452,1723,4.0,0.054780115094077764
5452,874,7.0,0.05429449190291902
5452,98665,1.0,0.05427121447178429
5452,99498,1.0,0.05402633660365663
5452,1814,7.0,0.053944401794296826
5452,2140,3.0,0.053612447786844375
5452,880,6.0,0.053557041538982
5452,2450,12.0,0.053420323167370776
5452,1806,11.0,0.05334259937907071
5452,139,9.0,0.05284372351680078
5452,1792,1.0,0.052835444187177116
5452,2141,2.0,0.052738969944191694
5452,162,12.0,0.05268755040614914
5452,1153,1.0,0.05267864883864448
5452,1387,1.0,0.05240276633325336
5452,867,10.0,0.052218454248436186
5452,2162,8.0,0.05214007962715006
5452,2150,5.0,0.0521264451677641
5452,2451,12.0,0.052122220284826604
5452,1782,3.0,0.051699056382214836
5452,2452,12.0,0.051677043061535755
5452,1722,7.0,0.05164350319970634
5452,816,12.0,0.05160179159339573
5452,601,9.0,0.05134131270763753
5452,883,1.0,0.051334816634791225
5452,556,7.0,0.05124740442880671
5452,103341,12.0,0.05093322153291846
5452,1793,1.0,0.05088348816384791
5452,1781,10.0,0.05070216592302912
5452,1104,1.0,0.05060521968880183
5452,2124,5.0,0.0505269273449831
5452,114053,10.0,0.0503380124606283
5452,111136,12.0,0.050251315466893653
5452,1139,6.0,0.04993297142363207
5452,392,10.0,0.049654083104496594
5452,96475,4.0,0.04940655853014131
5452,97019,12.0,0.0485437689356607
5452,1124,2.0,0.04817880431056043
5452,1374,1.0,0.047818292520258154
5452,2149,4.0,0.047723818660882156
5452,70,12.0,0.04754908640607658
5452,106928,1.0,0.047318579478803025
5452,391,11.0,0.04716586687543711
5452,839,12.0,0.047085652897317365
5452,1111,1.0,0.046194162624105584
5452,3416,1.0,0.04605995247902217
5452,272,9.0,0.04601849793257562
5452,1721,4.0,0.045884524057576925
5452,1813,9.0,0.045774262316236713
5452,854,1.0,0.04576875742846709
5452,2109,4.0,0.045282166862144146
5452,2114,5.0,0.04509731602649181
5452,71,12.0,0.044841655683626636
5452,2148,5.0,0.04458342895763523
5452,104535,1.0,0.04445883821628582
5452,2058,5.0,0.044427549303700076
5452,546,12.0,0.04413184104179069
5452,2052,5.0,0.04358893793778784
5452,1704,8.0,0.043523313843595646
5452,387,12.0,0.0434772976017771
5452,111522,6.0,0.04313221218245811
5452,1790,10.0,0.04306038026686354
5452,1791,2.0,0.04302084340114587
5452,8500,11.0,0.0428032950956001
5452,96215,4.0,0.042692729144353514
5452,1185,12.0,0.04258552847357144
5452,2108,5.0,0.04221260688559847
5452,539,5.0,0.04203583352182427
5452,2126,5.0,0.04187085569532878
5452,2103,4.0,0.04168240365958287
5452,1090,6.0,0.04160895789102248
5452,114168,12.0,0.04144957016254214
5452,1822,8.0,0.04129402240076396
5452,1705,8.0,0.041120708926709826
5452,864,12.0,0.04110448415599688
5452,897,11.0,0.041071537756907084
5452,1146,1.0,0.04074326748524637
5452,2065,6.0,0.040640296463308356
5452,822,1.0,0.04032020894332933
5452,2064,5.0,0.040271577592173924
5452,2466,12.0,0.03996761017700701
5452,1692,1.0,0.039899345396087416
5452,863,6.0,0.03940467066427611
5452,2161,5.0,0.0393202676403257
5452,6573,8.0,0.039200749811206914
5452,2066,6.0,0.03892901327992404
5452,120066,11.0,0.03879061979160092
5452,1201,8.0,0.03841210164374198
5452,2104,7.0,0.038300313731897795
5452,2467,12.0,0.038256453422493064
5452,579,12.0,0.03813371770197371
5452,96662,10.0,0.03806181089452354
5452,99823,12.0,0.03771838275534445
5452,873,9.0,0.037530075814453445
5452,887,6.0,0.0373175926391901
5452,1176,1.0,0.03697214100852764
5452,2125,5.0,0.03697186930249918
5452,815,1.0,0.03690976995955264
5452,103987,9.0,0.03687539670957485
5452,2468,11.0,0.03683887481222403
5452,2954,1.0,0.036658814601682965
5452,3799,12.0,0.0363767433654022
5452,1684,1.0,0.036258670215183364
5452,2476,12.0,0.036187042475272824
5452,583,11.0,0.03601795084658033
5452,1713,2.0,0.03572517344353088
5452,3309,2.0,0.03560610260148356
5452,2098,8.0,0.035148584026044705
5452,98982,6.0,0.035105874528494674
5452,1375,1.0,0.03476243721717032
5452,2112,6.0,0.0347435744048471
5452,2477,12.0,0.034739692732298266
5452,100873,10.0,0.03459708214727297
5452,2046,1.0,0.03446552487552601
5452,100385,11.0,0.034295207631007685
5452,2490,12.0,0.03420144899861055
5452,2175,11.0,0.03400497893110477
5452,117701,9.0,0.033942173477375825
5452,3808,12.0,0.033577347199969965
5452,111585,8.0,0.033372779737614766
5452,158,6.0,0.03315899926237531
5452,2504,11.0,0.032925157975444264
5452,1376,12.0,0.03261641955573502
5452,113443,12.0,0.03253262083543074
5452,1715,7.0,0.032454571621239325
5452,2176,12.0,0.03226083544449332
5452,1393,8.0,0.0321165259313575
5452,1122,4.0,0.03201444379342888
5452,116599,7.0,0.0320053603718532
5452,2446,4.0,0.031877612678127276
5452,2097,5.0,0.031803261842806574
5452,2479,12.0,0.03171522257050796
5452,6558,9.0,0.031586783575396016
5452,112791,11.0,0.0315282004691223
5452,1386,1.0,0.031083702621240827
5452,2491,12.0,0.030748945477235168
5452,1714,7.0,0.03069076457615405
5452,567,12.0,0.03057351391640961
5452,2105,7.0,0.030499885540576033
5452,112119,1.0,0.030468054951299006
5452,110742,6.0,0.029775790096920107
5452,111476,11.0,0.029437885310255596
5452,96417,4.0,0.029383188180578057
5452,2540,12.0,0.02915971509669124
5452,2053,6.0,0.029059772059277234
5452,103900,12.0,0.02905372698355768
5452,2513,11.0,0.028963970655161986
5452,2503,12.0,0.028962301008425007
5452,3809,12.0,0.028944443499187344
5452,3853,2.0,0.028821857876783596
5452,2463,6.0,0.028795569694165413
5452,108916,9.0,0.028755094716095497
5452,2942,4.0,0.02875477884150801
5452,7766,1.0,0.02856720580068084
5452,7134,1.0,0.028382993701213555
5452,98366,1.0,0.028015954115509056
5452,394,7.0,0.027882738905467108
5452,2482,12.0,0.027812602707290357
5452,2496,12.0,0.027777809867328807
5452,108295,1.0,0.027774407612784824
5452,1091,1.0,0.027323032083482746
5452,6544,10.0,0.02702771850654906
5452,280,12.0,0.02699504104676953
5452,1691,1.0,0.026947277712491835
5452,3800,12.0,0.02650753376890702
5452,1706,10.0,0.026417776141956395
5452,95962,12.0,0.026407053312514805
5452,1159,1.0,0.02633732524114496
5452,1373,5.0,0.025532344575665777
5452,2099,8.0,0.025289090169381523
5452,3821,12.0,0.025265476330013414
5452,2495,12.0,0.025231644106103013
5452,411,12.0,0.025097132014883394
5452,2043,3.0,0.024938541020644966
5452,831,8.0,0.024328439807285607
5452,403,6.0,0.02409527840419412
5452,842,12.0,0.02404584390512332
5452,832,12.0,0.023989068319515194
5452,2067,6.0,0.023897281221407662
5452,101208,1.0,0.023704805176216093
5452,2096,5.0,0.023659959159606725
5452,2453,12.0,0.023616468397383517
5452,1188,11.0,0.02359238900879501
5452,95933,12.0,0.023564095254091533
5452,2502,12.0,0.02337557385582467
5452,115180,1.0,0.023083679564283588
5452,1184,1.0,0.0230538820132431
5452,115173,11.0,0.022972529336693914
5452,2095,5.0,0.02288945235055817
5452,2113,6.0,0.022794021465335157
5452,100160,11.0,0.02261798976827356
5452,1475,11.0,0.02257985574168575
5452,1683,1.0,0.02256006817035172
5452,1172,12.0,0.02234346060812853
5452,2516,12.0,0.021880853972973235
5452,838,12.0,0.021607939632858564
5452,2526,12.0,0.02098970264788902
5452,1202,6.0,0.020853532248709006
5452,1481,10.0,0.020579916167274503
5452,566,12.0,0.020503328717496716
5452,1141,8.0,0.0204873018322973
5452,145,3.0,0.020479415544111812
5452,113887,8.0,0.02044815839453229
5452,2955,1.0,0.020056905597764296
5452,843,1.0,0.02004403912001884
5452,1142,10.0,0.019979467321305178
5452,2054,6.0,0.019816646537528126
5452,2537,12.0,0.019440645183502303
5452,2527,12.0,0.01929464800167069
5452,2044,2.0,0.01914886096967472
5452,2056,3.0,0.019125401686757137
5452,1138,1.0,0.018794945356202075
5452,98313,1.0,0.018728058005570536
5452,7145,11.0,0.018545504525561918
5452,2563,6.0,0.018531143855093246
5452,582,1.0,0.018495991636426568
5452,850,12.0,0.018175806137158745
5452,118297,12.0,0.0181537751490094
5452,2462,11.0,0.018108398441147755
5452,102898,10.0,0.018105804873506326
5452,625,5.0,0.01809818544619013
5452,2858,5.0,0.01785017573322445
5452,2536,12.0,0.017829476065975736
5452,2535,12.0,0.017631716476534165
5452,1703,6.0,0.017229254419434126
5452,626,8.0,0.017139403541057252
5452,72,12.0,0.017086077567030178
5452,55,9.0,0.0167646280997108
5452,2533,12.0,0.01675977009672891
5452,1167,2.0,0.01671191952143458
5452,2068,2.0,0.016507701065871072
5452,2055,2.0,0.016479825814871063
5452,95960,12.0,0.016237510492212226
5452,2564,8.0,0.016217145698064317
5452,1125,1.0,0.016210759533293317
5452,117730,9.0,0.016088900708997378
5452,555,10.0,0.01604483196275519
5452,2555,5.0,0.015998434872848355
5452,286,6.0,0.015991805401700865
5452,6536,4.0,0.015986696943307233
5452,61,12.0,0.015978350529379015
5452,2035,2.0,0.01587978761429054
5452,102432,10.0,0.015804223916540905
5452,2106,7.0,0.01572071835917499
5452,1119,6.0,0.01567976749848987
5452,9197,12.0,0.015520653348833124
5452,2528,12.0,0.015516116361580679
5452,7801,4.0,0.015407816660100049
5452,1112,12.0,0.015329688477224712
5452,109602,11.0,0.015234211598873726
5452,1171,11.0,0.01521026106265011
5452,165,8.0,0.0151583254065778
5452,2034,2.0,0.015134407865745714
5452,95282,12.0,0.015025174491821058
5452,2541,12.0,0.01492819257806044
5452,853,1.0,0.01480148347359489
5452,2505,12.0,0.014781588194792472
5452,2514,12.0,0.014725480036532956
5452,96147,11.0,0.014685240846554426
5452,2100,8.0,0.01447303448886128
5452,7133,1.0,0.014448377045651384
5452,99921,11.0,0.0144454299443324
5452,2489,12.0,0.014398340097751094
5452,95545,12.0,0.014389147709299666
5452,7764,12.0,0.014096262483356381
5452,114216,5.0,0.014093675964019559
5452,7752,3.0,0.014023448402908367
5452,390,12.0,0.013790660522264075
5452,107468,12.0,0.01364179107918495
5452,380,5.0,0.013535108048545741
5452,3822,12.0,0.01349645152560719
5452,118468,9.0,0.013315396472945773
5452,575,12.0,0.013027893232654741
5452,7751,3.0,0.012881292931802735
5452,110169,6.0,0.012812416307039665
5452,375,12.0,0.012785238762149875
5452,74,12.0,0.012546224904489867
5452,2057,4.0,0.012527722736166425
5452,104975,11.0,0.012509751728941199
5452,2515,12.0,0.012283098750994426
5452,118773,8.0,0.012154341853947481
5452,2525,12.0,0.012104375748988372
5452,69,6.0,0.011883143624391468
5452,99141,8.0,0.011822779392395066
5452,2556,12.0,0.01177780968955544
5452,159,10.0,0.011632033841782019
5452,381,9.0,0.01158750105865336
5452,2493,12.0,0.011484600953261093
5452,2480,10.0,0.011312258096256356
5452,1108,7.0,0.010778330773273503
5452,559,5.0,0.010314895619264797
5452,95932,12.0,0.010059611553226988
5452,1101,9.0,0.00999551972950341
5452,7767,4.0,0.009918511128357399
5452,7765,12.0,0.009901334170853593
5452,63,12.0,0.009708231346560403
5452,1695,7.0,0.009646765492463016
5452,2507,12.0,0.009561383524530065
5452,9208,12.0,0.009492349912208375
5452,97852,9.0,0.008958768074221135
5452,9220,12.0,0.008838865053989009
5452,113868,2.0,0.008635670646435334
5452,851,12.0,0.008575147662300497
5452,3854,2.0,0.008481879731703446
5452,116842,12.0,0.00830124977981117
5452,108116,12.0,0.008297660810001606
5452,274,12.0,0.007951706980818707
5452,115291,12.0,0.0076730854581181784
5452,421,11.0,0.00763267635925613
5452,2524,12.0,0.007163859970167219
5452,2091,11.0,0.007134284907293953
5452,2859,5.0,0.006953722493466374
5452,1118,12.0,0.006912736198768421
5452,841,12.0,0.0068740678285741375
5452,855,11.0,0.006870719850336826
5452,1378,12.0,0.0062680696867603025
5452,112192,12.0,0.006189815580591063
5452,2107,12.0,0.006147451901919343
5452,590,12.0,0.005949127137559018
5452,577,10.0,0.00576231125160076
5452,881,7.0,0.005698728790553109
5452,113100,6.0,0.0056867037079595395
5452,1133,12.0,0.005585488588844778
5452,1092,1.0,0.005524281052585067
5452,557,5.0,0.005486973334132728
5452,2506,12.0,0.00484158027811088
5452,113701,1.0,0.0046502499841935
5452,1120,8.0,0.004625039312199375
5452,882,1.0,0.004527049178021714
5452,98307,11.0,0.004526932935100314
5452,120087,12.0,0.004521082869992754
5452,111238,11.0,0.004336907883014662
5452,2523,8.0,0.00424961648708988
5452,866,10.0,0.004158575282903532
5452,95931,12.0,0.004084734779044696
5452,7154,11.0,0.0040430286628663215
5452,568,11.0,0.003826410117407364
5452,824,12.0,0.003707096312582814
5452,2542,7.0,0.0035661130418022102
5452,2494,12.0,0.0034078410148583593
5452,95959,12.0,0.0032741719854435525
5452,2086,11.0,0.0032558001627195354
5452,382,11.0,0.003214482474590552
5452,383,12.0,0.003112575355522673
