Target Vertex Index,Source Vertex Index,Best Sigma,Best Variance Explained
15405,101208,5.0,-0.2214156599148278
15405,97747,12.0,-0.34390291442255316
15405,96215,1.0,-0.5214250923886865
15405,109309,3.0,-0.66839812606425
15405,4692,1.0,-0.6942472615457582
15405,114922,8.0,-0.6990373334799247
15405,7766,1.0,-0.7304592909816829
15405,113162,11.0,-0.7446560646850682
15405,4230,1.0,-0.7580746618021801
15405,413,5.0,-0.764033299773939
15405,4243,1.0,-0.7812695569241297
15405,7113,2.0,-0.7861282177116486
15405,4229,1.0,-0.8192735548153511
15405,4227,2.0,-0.8197102499892963
15405,4714,1.0,-0.8232817732632518
15405,112201,12.0,-0.8269316107553137
15405,4691,1.0,-0.8360586488223809
15405,96475,5.0,-0.8576698894306034
15405,100160,12.0,-0.8586257829252659
15405,100082,1.0,-0.8754190295962483
15405,4232,1.0,-0.9347281711464219
15405,7133,3.0,-0.9689777649332356
15405,7134,3.0,-1.0027316121789935
15405,96258,11.0,-1.007927939978086
15405,115291,11.0,-1.028497028330413
15405,106834,4.0,-1.0728583890037569
15405,7733,5.0,-1.0838278501224292
15405,7734,5.0,-1.0878812178141812
15405,904,2.0,-1.088564918628204
15405,4699,1.0,-1.0991717984994023
15405,7112,2.0,-1.1135418145877098
15405,1391,12.0,-1.117255473800781
15405,1374,10.0,-1.1177835475098776
15405,6530,2.0,-1.1214305853623348
15405,5284,1.0,-1.1296292844419162
15405,7132,2.0,-1.1382553426749862
15405,4228,1.0,-1.1468157150198057
15405,96603,8.0,-1.1517381036687775
15405,95962,8.0,-1.1611907718581742
15405,95282,12.0,-1.1624269649161891
15405,97466,8.0,-1.1698323793478784
15405,5285,2.0,-1.1737034763163843
15405,95958,7.0,-1.1754882193981993
15405,103797,7.0,-1.209548140477319
15405,112211,12.0,-1.2148631143587085
15405,9923,3.0,-1.230262791378077
15405,96159,1.0,-1.2355078199073986
15405,95960,9.0,-1.2481641911028487
15405,112382,3.0,-1.2660664621187685
15405,9922,4.0,-1.2666308876644883
15405,110565,11.0,-1.2865457139695273
15405,95959,1.0,-1.2902443340570242
15405,115779,12.0,-1.2949313612997035
15405,161,12.0,-1.3052085924157502
15405,5864,1.0,-1.3121804516675284
15405,9953,4.0,-1.314788922031831
15405,4244,1.0,-1.322406093424993
15405,95545,12.0,-1.3319354975749031
15405,6518,2.0,-1.3396738743289491
15405,9897,9.0,-1.368565247194197
15405,164,7.0,-1.3741119272352345
15405,113868,2.0,-1.3896009639313776
15405,7144,4.0,-1.39321504425478
15405,7127,3.0,-1.401891413819703
15405,1089,7.0,-1.4041534717194915
15405,4231,1.0,-1.4101777566067617
15405,104157,1.0,-1.4105464338318012
15405,7143,3.0,-1.4208679679456928
15405,109953,4.0,-1.4236170675650395
15405,8453,12.0,-1.431000967150625
15405,6524,3.0,-1.4419129392688106
15405,117248,9.0,-1.4590723504514456
15405,8464,6.0,-1.460416057235474
15405,4256,1.0,-1.4634180143736946
15405,286,12.0,-1.4750245237516424
15405,5291,8.0,-1.4762752283826077
15405,7802,7.0,-1.4784918779590153
15405,1377,12.0,-1.4883382106637106
15405,116599,12.0,-1.4922762605620608
15405,9910,12.0,-1.4986893263673111
15405,5974,4.0,-1.5064111375898541
15405,4701,1.0,-1.5097149052254175
15405,408,2.0,-1.510418258674898
15405,5957,3.0,-1.5186786148119436
15405,6517,12.0,-1.521226238840892
15405,7080,11.0,-1.5292327782062198
15405,7131,1.0,-1.5322484044315483
15405,5947,11.0,-1.549575004500177
15405,898,6.0,-1.558522370083545
15405,109602,8.0,-1.5587244114621606
15405,6536,10.0,-1.5630611459111332
15405,7079,10.0,-1.5680955655882345
15405,5893,10.0,-1.5697571545775904
15405,1167,2.0,-1.5709120790636604
15405,7128,2.0,-1.5711263111217648
15405,7111,12.0,-1.5714277188476937
15405,8490,11.0,-1.5718524446641373
15405,7801,11.0,-1.5727451905012857
15405,7145,1.0,-1.5766521186225053
15405,7093,12.0,-1.5804487435733137
15405,7110,12.0,-1.581390753939452
15405,6516,12.0,-1.5891244323671367
15405,5937,11.0,-1.602275276557371
15405,6499,11.0,-1.6076182813870852
15405,7198,9.0,-1.610117250699071
15405,9190,7.0,-1.6113511217529526
15405,5929,11.0,-1.623251414700682
15405,6471,1.0,-1.6251793396488843
15405,7751,9.0,-1.6292054743896345
15405,6522,2.0,-1.6331048635257308
15405,96481,11.0,-1.6333173919056323
15405,7094,11.0,-1.6393715577063661
15405,6498,12.0,-1.6459633937863223
15405,380,12.0,-1.6576969660761383
15405,5928,12.0,-1.664614990556145
15405,5958,3.0,-1.6692331743231748
15405,7790,11.0,-1.6699278426698965
15405,7719,12.0,-1.6749897692521074
15405,897,11.0,-1.6761727678212948
15405,5889,2.0,-1.677220727042707
15405,7752,9.0,-1.677778613398071
15405,5927,12.0,-1.6793716203665094
15405,4713,1.0,-1.6884112407087057
15405,7767,9.0,-1.6991268602413068
15405,7791,11.0,-1.7044436624593873
15405,6506,12.0,-1.711850053602205
15405,5323,9.0,-1.7122220398480321
15405,108877,12.0,-1.7168325912082762
15405,5335,3.0,-1.7235194473863138
15405,7130,1.0,-1.7271130613700731
15405,7160,12.0,-1.7316105654967662
15405,4716,1.0,-1.7358997368495674
15405,5914,12.0,-1.736409536123702
15405,5871,2.0,-1.7400097236865517
15405,4242,2.0,-1.7400382682333113
15405,7129,1.0,-1.7437436835570352
15405,1439,1.0,-1.7476812908553505
15405,5906,12.0,-1.752158385541362
15405,5894,10.0,-1.7613424468355778
15405,95931,10.0,-1.761797254643655
15405,6521,3.0,-1.774142561333
15405,5891,2.0,-1.7784886750179747
15405,5892,2.0,-1.7819279579642533
15405,4255,2.0,-1.7862129028049027
15405,1183,5.0,-1.7881198557192732
15405,8489,11.0,-1.8028404283620656
15405,7153,8.0,-1.8042845943384531
15405,616,1.0,-1.8058517523986963
15405,5324,6.0,-1.8059376539549898
15405,6497,12.0,-1.812744260397134
15405,8421,12.0,-1.817449992165829
15405,3363,12.0,-1.8221385015567537
15405,7765,11.0,-1.823899911215661
15405,6487,12.0,-1.8245354298510201
15405,7823,11.0,-1.8357690534894084
15405,6558,3.0,-1.8396385694310111
15405,1419,1.0,-1.8419226325731133
15405,96965,11.0,-1.8604583930819514
15405,114050,9.0,-1.866604012908296
