Target Vertex Index,Source Vertex Index,Best Sigma,Best Variance Explained
116220.0,5322.0,7.07469387755102,0.7571346310885172
9979.0,5324.0,3.2212244897959184,0.6854212247903502
9978.0,5322.0,6.860612244897959,0.7761186699253986
9970.0,408.0,8.145102040816328,0.7439613026824845
9980.0,408.0,3.4353061224489796,0.679716045910602
10754.0,5322.0,6.0042857142857144,0.7802039520666595
10740.0,106752.0,6.646530612244899,0.7450278602684723
10739.0,5322.0,5.576122448979592,0.7364466414257604
115038.0,4737.0,1.0804081632653062,0.7871624670068443
10753.0,5320.0,5.790204081632654,0.7609239576815758
11531.0,106752.0,7.07469387755102,0.7056871539331908
10752.0,5320.0,5.790204081632654,0.765576316479639
95314.0,4730.0,0.866326530612245,0.78986798977684
11530.0,5335.0,8.57326530612245,0.6952948334704292
10768.0,4271.0,2.150816326530612,0.7613151566499812
11549.0,5320.0,5.576122448979592,0.7356706472846993
10730.0,106752.0,6.860612244897959,0.737215322848646
9958.0,106752.0,6.860612244897959,0.6988382201829113
10729.0,106752.0,7.07469387755102,0.785850737611253
11513.0,106752.0,7.07469387755102,0.7634135212159016
10731.0,5335.0,6.860612244897959,0.5338277831365701
11497.0,5892.0,8.78734693877551,0.7391074866897411
10720.0,113868.0,9.001428571428571,0.5264128276831801
107416.0,5892.0,6.432448979591837,0.7694733851192797
11474.0,109309.0,2.3648979591836734,0.43352417114770114
10710.0,109309.0,2.3648979591836734,0.4140433154265032
11484.0,113868.0,9.001428571428571,0.6072663871866348
10721.0,104157.0,1.0804081632653062,0.44548878353990395
10711.0,104157.0,0.866326530612245,0.44181352531865603
11475.0,109309.0,2.3648979591836734,0.35631970891611586
9231.0,4231.0,0.866326530612245,0.5787684433083402
9971.0,408.0,3.649387755102041,0.6447875754584369
9225.0,4713.0,1.72265306122449,0.623967266659667
115945.0,4731.0,2.150816326530612,0.7435002780762686
104503.0,4231.0,0.6522448979591837,0.5104228354067128
9236.0,5324.0,3.007142857142857,0.6038830815043171
9987.0,4737.0,1.0804081632653062,0.783229780792617
9959.0,4713.0,1.72265306122449,0.5910783500511981
9212.0,4713.0,1.72265306122449,0.6227027304183388
9960.0,5871.0,4.077551020408164,0.6064795213248759
9946.0,97466.0,8.359183673469389,0.5484298638295954
9947.0,104157.0,1.2944897959183674,0.617411478821302
9936.0,104157.0,1.2944897959183674,0.556433330660453
9937.0,104157.0,1.2944897959183674,0.6204134127403155
10712.0,104157.0,1.2944897959183674,0.5174710063173535
9237.0,4231.0,0.6522448979591837,0.6222285465979326
99742.0,4731.0,2.150816326530612,0.7539977975948982
9988.0,4731.0,2.150816326530612,0.7327421626852022
9232.0,4715.0,1.0804081632653062,0.6174254074040277
8503.0,4231.0,0.6522448979591837,0.5425726315729307
9213.0,4713.0,1.72265306122449,0.6485576721653012
98755.0,4702.0,0.866326530612245,0.6772119807562769
9202.0,5339.0,0.866326530612245,0.6424746087432027
95269.0,5353.0,6.0042857142857144,0.662009326601021
9948.0,104157.0,1.5085714285714287,0.6458462006036161
9203.0,5352.0,5.36204081632653,0.6276792967557127
8515.0,4699.0,3.863469387755102,0.5881261330748342
8514.0,4231.0,0.6522448979591837,0.5712179613298591
8504.0,4715.0,1.0804081632653062,0.6223144279201547
8494.0,4715.0,1.0804081632653062,0.6707180593135185
7827.0,106752.0,3.2212244897959184,0.6868310101472963
112186.0,106752.0,3.2212244897959184,0.7017857956631987
7837.0,4699.0,3.863469387755102,0.5667037685101382
8522.0,4715.0,1.0804081632653062,0.6227582981708757
7838.0,5324.0,10.071836734693878,0.6676348418137155
8521.0,4702.0,0.866326530612245,0.7507022526867968
9949.0,104157.0,1.5085714285714287,0.6183201309695381
9204.0,4289.0,2.5789795918367346,0.6523815289633135
8486.0,4718.0,3.007142857142857,0.6711524634786075
9961.0,4289.0,2.5789795918367346,0.6504441297945904
9962.0,4289.0,2.5789795918367346,0.682890594828617
9215.0,4718.0,3.007142857142857,0.6862330599314785
9216.0,97466.0,9.001428571428571,0.7051050238693246
8487.0,4714.0,2.150816326530612,0.7040542846373352
8496.0,4703.0,1.2944897959183674,0.7315263981112742
110535.0,4718.0,3.007142857142857,0.6966756228545358
9217.0,4703.0,1.2944897959183674,0.7197301261895559
8505.0,4703.0,1.2944897959183674,0.7275544449133018
8497.0,4703.0,1.2944897959183674,0.7345242681501374
9973.0,4703.0,1.2944897959183674,0.7001400919886913
9233.0,4703.0,1.2944897959183674,0.7115515748494541
8516.0,106752.0,3.007142857142857,0.7202691671618273
9982.0,4703.0,1.0804081632653062,0.7030726393570527
9238.0,4703.0,1.2944897959183674,0.7138247068650676
9990.0,4703.0,1.0804081632653062,0.6998467621571419
8524.0,4260.0,1.5085714285714287,0.7098911322379327
10713.0,104157.0,1.2944897959183674,0.5692140962536574
10722.0,104157.0,1.2944897959183674,0.6183170352032268
10723.0,104157.0,1.5085714285714287,0.6341658426209604
115606.0,104157.0,1.5085714285714287,0.6297489938449751
10733.0,4289.0,2.150816326530612,0.6231344958232656
10743.0,4289.0,2.5789795918367346,0.6786809701901231
9972.0,97466.0,9.001428571428571,0.7091659551013968
9981.0,97466.0,9.001428571428571,0.7035697750588396
117998.0,4288.0,1.72265306122449,0.6992525959716529
116011.0,4730.0,0.866326530612245,0.7446707372244674
10769.0,4271.0,3.007142857142857,0.7554291574501764
9242.0,4737.0,1.0804081632653062,0.7664812469007454
9244.0,97466.0,9.001428571428571,0.7066639193949376
9989.0,4288.0,1.72265306122449,0.6812331564577503
10700.0,104157.0,0.866326530612245,0.40376775858086433
10701.0,7734.0,8.359183673469389,0.43723861541351183
11476.0,7734.0,8.359183673469389,0.4561949750618137
116128.0,104157.0,1.2944897959183674,0.5356336515427352
11485.0,104157.0,1.2944897959183674,0.6186499649200586
99674.0,104157.0,1.2944897959183674,0.6369988986171577
10732.0,104157.0,1.5085714285714287,0.6656468490373099
10742.0,4289.0,2.150816326530612,0.6478169907918505
10757.0,4289.0,2.5789795918367346,0.684431205735549
10756.0,4289.0,2.150816326530612,0.6611825471469177
10741.0,5352.0,6.860612244897959,0.6618592854916113
10755.0,97466.0,10.071836734693878,0.7067377160847091
10771.0,97466.0,9.001428571428571,0.6721896651347675
11564.0,4261.0,1.72265306122449,0.7029105425524733
10785.0,4271.0,1.9367346938775512,0.7236693381485542
103021.0,4261.0,1.72265306122449,0.6834543098170294
9995.0,4271.0,2.150816326530612,0.7586333089395338
10770.0,97466.0,9.001428571428571,0.7119042559673049
10787.0,97466.0,9.001428571428571,0.658893682114599
9996.0,97466.0,9.001428571428571,0.6800353608712131
10800.0,97466.0,9.215510204081633,0.6791041907577223
10786.0,97466.0,9.001428571428571,0.6840773354416263
10799.0,4738.0,0.866326530612245,0.7104062252068847
10008.0,97466.0,9.215510204081633,0.7042540595339439
10019.0,4715.0,1.0804081632653062,0.6992543539367613
11473.0,7132.0,2.793061224489796,0.5140629971720538
114361.0,109309.0,2.3648979591836734,0.37524076003895945
11465.0,104157.0,0.6522448979591837,0.33738153335353605
11464.0,109309.0,2.3648979591836734,0.3249866816244551
11467.0,7734.0,8.359183673469389,0.42824681824053357
12252.0,7734.0,8.359183673469389,0.5069404820908612
12237.0,7734.0,8.359183673469389,0.45179932024083547
11496.0,113868.0,9.001428571428571,0.7288736124073211
12268.0,104157.0,1.2944897959183674,0.6153617689134951
11498.0,104157.0,1.2944897959183674,0.6989261798776001
11495.0,5892.0,5.576122448979592,0.740791902617959
12267.0,113868.0,9.001428571428571,0.6664605222147901
12266.0,5892.0,8.78734693877551,0.7291154698640814
12281.0,6518.0,3.649387755102041,0.6920970399471604
12295.0,5892.0,8.359183673469389,0.7294017297798419
11514.0,5320.0,4.719795918367347,0.7224300848391074
115424.0,5892.0,5.790204081632654,0.7241667314859705
106023.0,5320.0,4.719795918367347,0.7196065476045514
12307.0,5331.0,5.1479591836734695,0.7502974203391909
12294.0,5335.0,8.57326530612245,0.6724491712714769
11512.0,5892.0,5.36204081632653,0.6837195621636523
11529.0,5335.0,8.57326530612245,0.6435826218880211
11548.0,4725.0,1.5085714285714287,0.685642869002202
11563.0,4273.0,1.0804081632653062,0.6283406313492106
12236.0,7734.0,8.359183673469389,0.41982423659985624
12937.0,7734.0,7.502857142857144,0.3963565977273932
12253.0,7734.0,7.502857142857144,0.4612785783951936
12238.0,7734.0,7.502857142857144,0.3684640097694547
98653.0,7734.0,7.502857142857144,0.24212816919913394
12938.0,7734.0,7.502857142857144,0.25630519463110923
12957.0,7734.0,7.502857142857144,0.36685577598742347
12269.0,7733.0,8.359183673469389,0.5653364705060273
12969.0,113868.0,3.863469387755102,0.44801414625169855
12966.0,113868.0,9.001428571428571,0.6921035638305888
12280.0,5892.0,5.36204081632653,0.7120272335667936
12965.0,5892.0,5.576122448979592,0.6989610169356772
12954.0,7132.0,2.793061224489796,0.538222354255973
12982.0,7733.0,8.359183673469389,0.5423884441359067
12980.0,5892.0,5.36204081632653,0.6882357840550082
12279.0,5892.0,5.1479591836734695,0.7059557029957833
12296.0,6518.0,3.649387755102041,0.6664750103588034
116518.0,5335.0,8.57326530612245,0.6866739755753453
96453.0,5335.0,8.57326530612245,0.6255595321893859
12998.0,104157.0,1.5085714285714287,0.7230946370036512
114485.0,5336.0,5.1479591836734695,0.7562733930082584
12317.0,4748.0,3.2212244897959184,0.7714584297029152
11532.0,4735.0,5.1479591836734695,0.7473662789833144
12316.0,4756.0,5.576122448979592,0.7644151403414939
11550.0,4748.0,3.2212244897959184,0.7689027449419148
11551.0,4729.0,4.719795918367347,0.7707585281645756
12936.0,7734.0,8.359183673469389,0.3979744123589213
13717.0,7734.0,7.502857142857144,0.2925439393968915
12967.0,7734.0,9.429591836734694,0.5231958969272643
12250.0,109309.0,2.3648979591836734,0.44514663256010156
