Target Vertex Index,Source Vertex Index,Best Sigma,Best Variance Explained,Eccentricity,Polar Angle
8503.0,4231.0,0.6522448979591837,0.5425726315729307,7.815072697042516,-9.8445017244634
9213.0,4713.0,1.72265306122449,0.6485576721653012,7.967571041809499,14.890770058050375
98755.0,4702.0,0.866326530612245,0.6772119807562769,7.822439594566267,-10.150736124959934
9202.0,5339.0,0.866326530612245,0.6424746087432027,7.908049819524352,13.1718200641346
95269.0,5353.0,6.0042857142857144,0.662009326601021,6.154365854297017,20.556203194997586
9948.0,104157.0,1.508571428571429,0.6458462006036161,6.187887771783936,84.42783953332535
9203.0,5352.0,5.36204081632653,0.6276792967557127,5.209049506134754,27.755549168842265
8515.0,4699.0,3.863469387755102,0.5881261330748342,7.981607499976985,25.765450927101657
8514.0,4231.0,0.6522448979591837,0.5712179613298591,7.815072697042516,-9.8445017244634
8504.0,4715.0,1.0804081632653062,0.6223144279201547,7.727975301674893,-4.944956678589837
8494.0,4715.0,1.0804081632653062,0.6707180593135185,7.727975301674893,-4.944956678589837
7827.0,106752.0,3.2212244897959184,0.6868310101472963,4.353645737779661,-5.816758609874147
112186.0,106752.0,3.2212244897959184,0.7017857956631987,4.353645737779661,-5.816758609874147
7837.0,4699.0,3.863469387755102,0.5667037685101382,7.981607499976985,25.765450927101657
8522.0,4715.0,1.0804081632653062,0.6227582981708757,7.727975301674893,-4.944956678589837
7838.0,5324.0,10.071836734693878,0.6676348418137155,7.718486470334508,-3.9664807904250545
8521.0,4702.0,0.866326530612245,0.7507022526867968,7.822439594566267,-10.150736124959934
9949.0,104157.0,1.508571428571429,0.6183201309695381,6.187887771783936,84.42783953332535
9204.0,4289.0,2.578979591836734,0.6523815289633135,3.4993786073738855,45.9807602867363
8486.0,4718.0,3.007142857142857,0.6711524634786075,7.908221478849951,-13.177098080928701
9961.0,4289.0,2.578979591836734,0.6504441297945904,3.4993786073738855,45.9807602867363
9962.0,4289.0,2.578979591836734,0.682890594828617,3.4993786073738855,45.9807602867363
9215.0,4718.0,3.007142857142857,0.6862330599314785,7.908221478849951,-13.177098080928701
9216.0,97466.0,9.001428571428571,0.7051050238693246,2.977491054765425,14.499975023275857
8487.0,4714.0,2.150816326530612,0.7040542846373352,7.029932827368202,12.346849209606932
8496.0,4703.0,1.2944897959183674,0.7315263981112742,7.878099210012543,-12.206580171038746
110535.0,4718.0,3.007142857142857,0.6966756228545358,7.908221478849951,-13.177098080928701
9217.0,4703.0,1.2944897959183674,0.7197301261895559,7.878099210012543,-12.206580171038746
8505.0,4703.0,1.2944897959183674,0.7275544449133018,7.878099210012543,-12.206580171038746
8497.0,4703.0,1.2944897959183674,0.7345242681501374,7.878099210012543,-12.206580171038746
9973.0,4703.0,1.2944897959183674,0.7001400919886913,7.878099210012543,-12.206580171038746
9233.0,4703.0,1.2944897959183674,0.7115515748494541,7.878099210012543,-12.206580171038746
8516.0,106752.0,3.007142857142857,0.7202691671618273,4.353645737779661,-5.816758609874147
9982.0,4703.0,1.0804081632653062,0.7030726393570527,7.878099210012543,-12.206580171038746
9238.0,4703.0,1.2944897959183674,0.7138247068650676,7.878099210012543,-12.206580171038746
9990.0,4703.0,1.0804081632653062,0.6998467621571419,7.878099210012543,-12.206580171038746
8524.0,4260.0,1.508571428571429,0.7098911322379327,5.794470823993435,9.6587520525198
10713.0,104157.0,1.2944897959183674,0.5692140962536574,6.187887771783936,84.42783953332535
10722.0,104157.0,1.2944897959183674,0.6183170352032268,6.187887771783936,84.42783953332535
10723.0,104157.0,1.508571428571429,0.6341658426209604,6.187887771783936,84.42783953332535
115606.0,104157.0,1.508571428571429,0.6297489938449751,6.187887771783936,84.42783953332535
10733.0,4289.0,2.150816326530612,0.6231344958232656,3.4993786073738855,45.9807602867363
10743.0,4289.0,2.578979591836734,0.6786809701901231,3.4993786073738855,45.9807602867363
9972.0,97466.0,9.001428571428571,0.7091659551013968,2.977491054765425,14.499975023275857
9981.0,97466.0,9.001428571428571,0.7035697750588396,2.977491054765425,14.499975023275857
117998.0,4288.0,1.72265306122449,0.6992525959716529,3.4574599865887934,52.899633517636694
116011.0,4730.0,0.866326530612245,0.7446707372244674,7.7006464401307095,0.7449144473844935
10769.0,4271.0,3.007142857142857,0.7554291574501764,5.189722770938638,3.2995139779792564
9242.0,4737.0,1.0804081632653062,0.7664812469007454,7.526888367028988,5.514362866982926
9244.0,97466.0,9.001428571428571,0.7066639193949376,2.977491054765425,14.499975023275857
9989.0,4288.0,1.72265306122449,0.6812331564577503,3.4574599865887934,52.899633517636694
10700.0,104157.0,0.866326530612245,0.4037677585808643,6.187887771783936,84.42783953332535
10701.0,7734.0,8.359183673469389,0.4372386154135118,7.768947128885257,125.2012377955252
11476.0,7734.0,8.359183673469389,0.4561949750618137,7.768947128885257,125.2012377955252
116128.0,104157.0,1.2944897959183674,0.5356336515427352,6.187887771783936,84.42783953332535
11485.0,104157.0,1.2944897959183674,0.6186499649200586,6.187887771783936,84.42783953332535
99674.0,104157.0,1.2944897959183674,0.6369988986171577,6.187887771783936,84.42783953332535
10732.0,104157.0,1.508571428571429,0.6656468490373099,6.187887771783936,84.42783953332535
10742.0,4289.0,2.150816326530612,0.6478169907918505,3.4993786073738855,45.9807602867363
10757.0,4289.0,2.578979591836734,0.684431205735549,3.4993786073738855,45.9807602867363
10756.0,4289.0,2.150816326530612,0.6611825471469177,3.4993786073738855,45.9807602867363
10741.0,5352.0,6.860612244897959,0.6618592854916113,5.209049506134754,27.755549168842265
10755.0,97466.0,10.071836734693878,0.7067377160847091,2.977491054765425,14.499975023275857
10771.0,97466.0,9.001428571428571,0.6721896651347675,2.977491054765425,14.499975023275857
11564.0,4261.0,1.72265306122449,0.7029105425524733,5.813284910009425,3.394187184692723
10785.0,4271.0,1.9367346938775512,0.7236693381485542,5.189722770938638,3.2995139779792564
103021.0,4261.0,1.72265306122449,0.6834543098170294,5.813284910009425,3.394187184692723
9995.0,4271.0,2.150816326530612,0.7586333089395338,5.189722770938638,3.2995139779792564
10770.0,97466.0,9.001428571428571,0.7119042559673049,2.977491054765425,14.499975023275857
10787.0,97466.0,9.001428571428571,0.658893682114599,2.977491054765425,14.499975023275857
9996.0,97466.0,9.001428571428571,0.6800353608712131,2.977491054765425,14.499975023275857
10800.0,97466.0,9.215510204081632,0.6791041907577223,2.977491054765425,14.499975023275857
10786.0,97466.0,9.001428571428571,0.6840773354416263,2.977491054765425,14.499975023275857
10799.0,4738.0,0.866326530612245,0.7104062252068847,7.04785124648533,-1.092365443393033
10008.0,97466.0,9.215510204081632,0.7042540595339439,2.977491054765425,14.499975023275857
10019.0,4715.0,1.0804081632653062,0.6992543539367613,7.727975301674893,-4.944956678589837
11473.0,7132.0,2.793061224489796,0.5140629971720538,7.130935795922857,12.37813511029199
114361.0,109309.0,2.3648979591836734,0.3752407600389594,8.739502930532357,28.229907904173988
11465.0,104157.0,0.6522448979591837,0.337381533353536,6.187887771783936,84.42783953332535
11464.0,109309.0,2.3648979591836734,0.3249866816244551,8.739502930532357,28.229907904173988
11467.0,7734.0,8.359183673469389,0.4282468182405335,7.768947128885257,125.2012377955252
12252.0,7734.0,8.359183673469389,0.5069404820908612,7.768947128885257,125.2012377955252
12237.0,7734.0,8.359183673469389,0.4517993202408354,7.768947128885257,125.2012377955252
11496.0,113868.0,9.001428571428571,0.7288736124073211,1.2373356688361943,7.109990823650737
12268.0,104157.0,1.2944897959183674,0.6153617689134951,6.187887771783936,84.42783953332535
11498.0,104157.0,1.2944897959183674,0.6989261798776001,6.187887771783936,84.42783953332535
11495.0,5892.0,5.576122448979592,0.740791902617959,7.7858198894999715,14.958734808218608
12267.0,113868.0,9.001428571428571,0.6664605222147901,1.2373356688361943,7.109990823650737
12266.0,5892.0,8.78734693877551,0.7291154698640814,7.7858198894999715,14.958734808218608
12281.0,6518.0,3.649387755102041,0.6920970399471604,9.088857623270828,32.092689274211466
12295.0,5892.0,8.359183673469389,0.7294017297798419,7.7858198894999715,14.958734808218608
11514.0,5320.0,4.719795918367347,0.7224300848391074,7.912728727637675,13.315742011451494
115424.0,5892.0,5.790204081632654,0.7241667314859705,7.7858198894999715,14.958734808218608
106023.0,5320.0,4.719795918367347,0.7196065476045514,7.912728727637675,13.315742011451494
12307.0,5331.0,5.1479591836734695,0.7502974203391909,4.412921212489039,51.742826879705405
12294.0,5335.0,8.57326530612245,0.6724491712714769,4.958671166428852,35.47366601669363
11512.0,5892.0,5.36204081632653,0.6837195621636523,7.7858198894999715,14.958734808218608
11529.0,5335.0,8.57326530612245,0.6435826218880211,4.958671166428852,35.47366601669363
11548.0,4725.0,1.508571428571429,0.685642869002202,7.831748705490203,-10.524574473670796
11563.0,4273.0,1.0804081632653062,0.6283406313492106,3.5879320729318804,55.29676301236817
12236.0,7734.0,8.359183673469389,0.4198242365998562,7.768947128885257,125.2012377955252
12937.0,7734.0,7.502857142857144,0.3963565977273932,7.768947128885257,125.2012377955252
12253.0,7734.0,7.502857142857144,0.4612785783951936,7.768947128885257,125.2012377955252
12238.0,7734.0,7.502857142857144,0.3684640097694547,7.768947128885257,125.2012377955252
98653.0,7734.0,7.502857142857144,0.2421281691991339,7.768947128885257,125.2012377955252
12938.0,7734.0,7.502857142857144,0.2563051946311092,7.768947128885257,125.2012377955252
12957.0,7734.0,7.502857142857144,0.3668557759874234,7.768947128885257,125.2012377955252
12269.0,7733.0,8.359183673469389,0.5653364705060273,8.592999017385722,119.07172431606469
12969.0,113868.0,3.863469387755102,0.4480141462516985,1.2373356688361943,7.109990823650737
12966.0,113868.0,9.001428571428571,0.6921035638305888,1.2373356688361943,7.109990823650737
12280.0,5892.0,5.36204081632653,0.7120272335667936,7.7858198894999715,14.958734808218608
12965.0,5892.0,5.576122448979592,0.6989610169356772,7.7858198894999715,14.958734808218608
12954.0,7132.0,2.793061224489796,0.538222354255973,7.130935795922857,12.37813511029199
12982.0,7733.0,8.359183673469389,0.5423884441359067,8.592999017385722,119.07172431606469
12980.0,5892.0,5.36204081632653,0.6882357840550082,7.7858198894999715,14.958734808218608
12279.0,5892.0,5.1479591836734695,0.7059557029957833,7.7858198894999715,14.958734808218608
12296.0,6518.0,3.649387755102041,0.6664750103588034,9.088857623270828,32.092689274211466
116518.0,5335.0,8.57326530612245,0.6866739755753453,4.958671166428852,35.47366601669363
96453.0,5335.0,8.57326530612245,0.6255595321893859,4.958671166428852,35.47366601669363
12998.0,104157.0,1.508571428571429,0.7230946370036512,6.187887771783936,84.42783953332535
114485.0,5336.0,5.1479591836734695,0.7562733930082584,5.34254478210481,30.367302923033794
12317.0,4748.0,3.2212244897959184,0.7714584297029152,5.786127675248208,18.703689922085164
11532.0,4735.0,5.1479591836734695,0.7473662789833144,6.731106685430282,15.431544111230325
12316.0,4756.0,5.576122448979592,0.7644151403414939,4.095916406535763,45.1833705548424
11550.0,4748.0,3.2212244897959184,0.7689027449419148,5.786127675248208,18.703689922085164
11551.0,4729.0,4.719795918367347,0.7707585281645756,7.747496795817588,6.347630902083293
12936.0,7734.0,8.359183673469389,0.3979744123589213,7.768947128885257,125.2012377955252
13717.0,7734.0,7.502857142857144,0.2925439393968915,7.768947128885257,125.2012377955252
12967.0,7734.0,9.429591836734694,0.5231958969272643,7.768947128885257,125.2012377955252
12250.0,109309.0,2.3648979591836734,0.4451466325601015,8.739502930532357,28.229907904173988
12955.0,109309.0,2.3648979591836734,0.4777881881419886,8.739502930532357,28.229907904173988
12968.0,7734.0,9.429591836734694,0.5467445225657331,7.768947128885257,125.2012377955252
12956.0,7734.0,8.359183673469389,0.4658856262853292,7.768947128885257,125.2012377955252
12251.0,109309.0,2.3648979591836734,0.3761514571352249,8.739502930532357,28.229907904173988
12935.0,7734.0,8.359183673469389,0.3717467150483154,7.768947128885257,125.2012377955252
13740.0,7734.0,9.215510204081632,0.5453956850882122,7.768947128885257,125.2012377955252
13716.0,7734.0,8.359183673469389,0.425767206938014,7.768947128885257,125.2012377955252
12981.0,5892.0,5.576122448979592,0.7263840644142845,7.7858198894999715,14.958734808218608
13753.0,106752.0,10.5,0.7778084162935909,4.353645737779661,-5.816758609874147
13754.0,7112.0,9.429591836734694,0.6136736544989004,9.064646170235557,31.847699760205934
13755.0,7734.0,9.215510204081632,0.4583891059859371,7.768947128885257,125.2012377955252
12997.0,5335.0,8.57326530612245,0.6901597026496573,4.958671166428852,35.47366601669363
13770.0,106752.0,7.288775510204082,0.7488186204414993,4.353645737779661,-5.816758609874147
13771.0,106752.0,7.288775510204082,0.8070192708186497,4.353645737779661,-5.816758609874147
13787.0,5321.0,5.576122448979592,0.6142934519257204,7.858630610699749,11.64632263300639
12996.0,5335.0,8.57326530612245,0.6555707810822811,4.958671166428852,35.47366601669363
118556.0,5372.0,9.215510204081632,0.647283618983453,2.9481234238077096,81.5075015616482
112914.0,7734.0,7.502857142857144,0.2810061380017902,7.768947128885257,125.2012377955252
13741.0,6536.0,3.649387755102041,0.2951857489236438,4.143748884219272,63.987671956651106
106756.0,104157.0,0.6522448979591837,0.1336447682914944,6.187887771783936,84.42783953332535
109063.0,6536.0,3.649387755102041,0.1270333609106112,4.143748884219272,63.987671956651106
14568.0,109309.0,2.3648979591836734,0.0458075244028081,8.739502930532357,28.229907904173988
14569.0,109309.0,2.3648979591836734,-0.1048633428269125,8.739502930532357,28.229907904173988
14558.0,104157.0,0.6522448979591837,-0.1825833134135559,6.187887771783936,84.42783953332535
13772.0,106752.0,7.716938775510204,0.7283771714532021,4.353645737779661,-5.816758609874147
14580.0,7733.0,8.57326530612245,0.6051555429402056,8.592999017385722,119.07172431606469
14581.0,109309.0,2.3648979591836734,-0.0964224026910995,8.739502930532357,28.229907904173988
13788.0,5331.0,5.576122448979592,0.6108390668412083,4.412921212489039,51.742826879705405
14610.0,5331.0,5.576122448979592,0.6923199415876109,4.412921212489039,51.742826879705405
14611.0,5974.0,7.288775510204082,0.6346281982804819,3.1477880545788097,117.2156083755298
111788.0,4714.0,1.508571428571429,0.3671550147422769,7.029932827368202,12.346849209606932
14598.0,109309.0,2.3648979591836734,0.0357806769000553,8.739502930532357,28.229907904173988
13010.0,5372.0,9.857755102040818,0.5295104514115948,2.9481234238077096,81.5075015616482
13801.0,5348.0,10.5,0.5558235661867045,4.290922034322321,48.23228905420564
14624.0,5348.0,10.28591836734694,0.6169624500042226,4.290922034322321,48.23228905420564
13800.0,5372.0,9.215510204081632,0.5305564466050718,2.9481234238077096,81.5075015616482
14638.0,5893.0,10.5,0.5821699878548007,7.91090917936828,13.263721480343834
15439.0,5893.0,10.5,0.6157229638917081,7.91090917936828,13.263721480343834
15362.0,109309.0,2.3648979591836734,-0.2997986599220061,8.739502930532357,28.229907904173988
108652.0,104157.0,0.6522448979591837,-0.3191895137882612,6.187887771783936,84.42783953332535
14559.0,104157.0,0.6522448979591837,-0.1569952261249096,6.187887771783936,84.42783953332535
13718.0,104157.0,0.6522448979591837,0.0888883759781368,6.187887771783936,84.42783953332535
15349.0,104157.0,0.6522448979591837,-0.2017211686685778,6.187887771783936,84.42783953332535
14544.0,104157.0,0.6522448979591837,-0.0903171553367059,6.187887771783936,84.42783953332535
15387.0,109309.0,2.3648979591836734,-0.2551080440393505,8.739502930532357,28.229907904173988
117839.0,109309.0,2.3648979591836734,-0.2113917747253832,8.739502930532357,28.229907904173988
14599.0,101208.0,4.719795918367347,-0.3925400091151665,7.011585907492303,14.983682253814687
15405.0,101208.0,4.719795918367347,-0.205260609556928,7.011585907492303,14.983682253814687
15406.0,101208.0,4.719795918367347,-0.3160048046157711,7.011585907492303,14.983682253814687
16146.0,109309.0,2.3648979591836734,-0.1697103303819491,8.739502930532357,28.229907904173988
14625.0,5348.0,9.857755102040818,0.643322115653308,4.290922034322321,48.23228905420564
15418.0,97466.0,7.931020408163265,0.2041781172498518,2.977491054765425,14.499975023275857
14626.0,5893.0,10.28591836734694,0.6127496456864434,7.91090917936828,13.263721480343834
15431.0,5893.0,10.5,0.6195103446897978,7.91090917936828,13.263721480343834
16178.0,106834.0,3.863469387755102,0.197295913535906,1.6677654670820798,119.54520572385854
99604.0,7079.0,10.071836734693878,0.4675751653202462,10.59700017520704,46.60380688660979
14637.0,5893.0,10.5,0.4241396966284464,7.91090917936828,13.263721480343834
14622.0,106834.0,4.077551020408164,0.4144398370451316,1.6677654670820798,119.54520572385854
14623.0,7079.0,10.071836734693878,0.5226279301071489,10.59700017520704,46.60380688660979
15350.0,104157.0,0.6522448979591837,-0.0157293310462793,6.187887771783936,84.42783953332535
16116.0,104157.0,0.6522448979591837,-0.0553016182003314,6.187887771783936,84.42783953332535
15363.0,109309.0,2.3648979591836734,-0.1013285336105098,8.739502930532357,28.229907904173988
15351.0,104157.0,0.6522448979591837,0.1297291517328751,6.187887771783936,84.42783953332535
14545.0,104157.0,0.6522448979591837,0.0841618306565189,6.187887771783936,84.42783953332535
16117.0,104157.0,0.6522448979591837,0.0815850202233208,6.187887771783936,84.42783953332535
15361.0,109309.0,2.3648979591836734,-0.0819803008921162,8.739502930532357,28.229907904173988
116920.0,109309.0,2.3648979591836734,-0.0105959492304215,8.739502930532357,28.229907904173988
16126.0,109309.0,2.3648979591836734,0.1229855203206707,8.739502930532357,28.229907904173988
16127.0,9922.0,9.215510204081632,0.1084828069945139,7.189562020702198,81.07882931666086
111273.0,101208.0,4.719795918367347,-0.1343702302302363,7.011585907492303,14.983682253814687
16162.0,101208.0,4.719795918367347,-0.1784580158776585,7.011585907492303,14.983682253814687
16145.0,97747.0,10.5,-0.267142449727062,5.692628034045017,79.06460099258612
15430.0,7079.0,9.857755102040818,0.4489287124476608,10.59700017520704,46.60380688660979
16864.0,101208.0,10.28591836734694,0.2716823273110946,7.011585907492303,14.983682253814687
16140.0,109309.0,2.3648979591836734,0.1286161626257155,8.739502930532357,28.229907904173988
16877.0,109309.0,2.3648979591836734,0.183450953012406,8.739502930532357,28.229907904173988
16878.0,101208.0,10.28591836734694,0.3615500105745861,7.011585907492303,14.983682253814687
16865.0,9922.0,9.215510204081632,0.2230802951684243,7.189562020702198,81.07882931666086
16876.0,109309.0,2.3648979591836734,0.0741126008330005,8.739502930532357,28.229907904173988
119403.0,109309.0,2.3648979591836734,0.011530728692967,8.739502930532357,28.229907904173988
16895.0,101208.0,4.719795918367347,-0.0901631771816724,7.011585907492303,14.983682253814687
16896.0,109309.0,2.3648979591836734,-0.1993808471448959,8.739502930532357,28.229907904173988
16171.0,114922.0,6.218367346938775,0.057142294136402,7.921463988725006,-13.580146841267663
16907.0,114922.0,6.218367346938775,0.1308012153461032,7.921463988725006,-13.580146841267663
16177.0,106834.0,3.649387755102041,0.326519934568913,1.6677654670820798,119.54520572385854
17614.0,101208.0,10.28591836734694,0.2292307460439511,7.011585907492303,14.983682253814687
17625.0,109309.0,2.3648979591836734,-0.007245437675146,8.739502930532357,28.229907904173988
17613.0,109309.0,2.3648979591836734,0.1315073452521172,8.739502930532357,28.229907904173988
17615.0,101208.0,10.28591836734694,0.4272903986773667,7.011585907492303,14.983682253814687
16879.0,9922.0,10.28591836734694,0.3965838639346056,7.189562020702198,81.07882931666086
17626.0,109309.0,2.3648979591836734,0.0552429917469387,8.739502930532357,28.229907904173988
17627.0,101208.0,10.5,0.1543358965947507,7.011585907492303,14.983682253814687
9214.0,4718.0,2.793061224489796,0.6832318840222831,7.908221478849951,-13.177098080928701
13009.0,5372.0,9.215510204081632,0.5254333224088743,2.9481234238077096,81.5075015616482
12306.0,5372.0,9.215510204081632,0.5674744917869321,2.9481234238077096,81.5075015616482
13719.0,104157.0,0.6522448979591837,0.1947534439913605,6.187887771783936,84.42783953332535
16176.0,106834.0,3.2212244897959184,0.4088141224206039,1.6677654670820798,119.54520572385854
103456.0,4716.0,3.649387755102041,0.8180277614096361,7.935228902179935,-13.98563464178414
7828.0,106752.0,3.2212244897959184,0.7735703185069429,4.353645737779661,-5.816758609874147
7815.0,106752.0,3.2212244897959184,0.7721062914343699,4.353645737779661,-5.816758609874147
103675.0,4715.0,1.2944897959183674,0.6963754350337112,7.727975301674893,-4.944956678589837
115587.0,4714.0,2.150816326530612,0.6990152991337446,7.029932827368202,12.346849209606932
8495.0,106752.0,3.2212244897959184,0.7346155905620159,4.353645737779661,-5.816758609874147
16175.0,106834.0,3.2212244897959184,0.3807741149439397,1.6677654670820798,119.54520572385854
15429.0,106834.0,3.4353061224489796,0.4209106903826556,1.6677654670820798,119.54520572385854
15417.0,106834.0,3.2212244897959184,0.4169724586006746,1.6677654670820798,119.54520572385854
16168.0,106834.0,3.2212244897959184,0.425644225523076,1.6677654670820798,119.54520572385854
15428.0,106834.0,3.649387755102041,0.34521074506036,1.6677654670820798,119.54520572385854
107382.0,106834.0,4.077551020408164,0.2471940720095297,1.6677654670820798,119.54520572385854
15416.0,106834.0,3.4353061224489796,0.3909080000453099,1.6677654670820798,119.54520572385854
114357.0,106834.0,3.649387755102041,0.2710336817279347,1.6677654670820798,119.54520572385854
13812.0,4692.0,3.863469387755102,0.4110688932079109,7.7340791963975315,-5.380938737758161
14636.0,106834.0,4.505714285714285,0.2167147869712887,1.6677654670820798,119.54520572385854
13811.0,106834.0,4.505714285714285,0.1560040766599173,1.6677654670820798,119.54520572385854
119294.0,96603.0,6.432448979591837,0.0745988245063054,7.7975821724554235,-9.074010784574083
13799.0,96258.0,8.57326530612245,0.098720864051062,8.506144788822056,-64.85400145632092
13702.0,104157.0,0.6522448979591837,0.0967771941136321,6.187887771783936,84.42783953332535
13020.0,5372.0,9.215510204081632,0.4617645337816728,2.9481234238077096,81.5075015616482
13019.0,106834.0,4.505714285714285,0.3611656043249274,1.6677654670820798,119.54520572385854
13018.0,4692.0,0.6522448979591837,0.0751607946080862,7.7340791963975315,-5.380938737758161
13810.0,101208.0,4.719795918367347,-0.0086374624835963,7.011585907492303,14.983682253814687
13798.0,106834.0,3.649387755102041,0.3006430027974561,1.6677654670820798,119.54520572385854
13017.0,106834.0,4.077551020408164,0.0874993112339712,1.6677654670820798,119.54520572385854
106510.0,106834.0,3.649387755102041,0.2599729782288363,1.6677654670820798,119.54520572385854
14609.0,106834.0,3.4353061224489796,0.3276574742035395,1.6677654670820798,119.54520572385854
14621.0,106834.0,3.4353061224489796,0.3597455616185043,1.6677654670820798,119.54520572385854
13797.0,106834.0,3.2212244897959184,0.3770353061153223,1.6677654670820798,119.54520572385854
13786.0,5291.0,8.57326530612245,0.5621360874716084,7.8000632743767175,-9.187423384991442
13007.0,600.0,2.793061224489796,0.2176692638056589,1.1843371346655085,13.322645162002837
12995.0,10716.0,0.01,0.3343373640941202,5.306501859765786,70.84010638094917
13785.0,117931.0,10.071836734693878,0.3888787923605591,0.5322311254520338,21.884211617002812
13769.0,5310.0,7.931020408163265,0.4669176844628433,7.700024265263727,0.1439564631373204
14597.0,5310.0,8.57326530612245,0.5928646816359311,7.700024265263727,0.1439564631373204
14608.0,5291.0,9.857755102040818,0.4848114211163142,7.8000632743767175,-9.187423384991442
12994.0,10716.0,0.01,0.3743670047224289,5.306501859765786,70.84010638094917
13784.0,10716.0,0.01,0.26022304156674,5.306501859765786,70.84010638094917
12979.0,10716.0,0.01,0.3175223345581278,5.306501859765786,70.84010638094917
13768.0,10716.0,0.01,0.2952276580741805,5.306501859765786,70.84010638094917
106042.0,4714.0,1.2944897959183674,0.3224413099880089,7.029932827368202,12.346849209606932
