Target Vertex Index,Source Vertex Index,Best Sigma Coarse,Best Variance Explained Coarse
1237,4548,10.5,-0.9275421401647095
1237,4533,10.5,-0.9269895878199637
1237,4549,10.5,-0.9287960027305511
1237,5037,10.5,-0.9255119829562055
1237,4532,10.5,-0.9248813822538235
1237,5038,10.5,-0.9295834491698434
1237,111737,10.5,-0.9268420599113754
1237,102131,10.5,-0.9286587375627668
1237,4087,10.5,-0.9304701271786531
1237,4073,10.5,-0.9278173882976499
1237,99242,10.5,-0.9295075581627437
1237,5021,10.5,-0.9234498093219856
1237,5571,10.5,-0.9245546584177082
1237,5048,10.5,-0.9308012866712403
1237,5586,10.5,-0.930065576404888
1237,5049,10.5,-0.9315547803152988
1237,5593,10.5,-0.9309947123447955
1237,4564,10.5,-0.9316256615708565
1237,5050,10.5,-0.9323658137335624
1237,5039,10.5,-0.9320351397173101
1237,4565,10.5,-0.9325449861855004
1237,105099,10.5,-0.933331122272326
1237,5040,10.5,-0.9330853505919272
1237,110830,10.5,-0.925475646248
1237,99097,10.5,-0.9235356882984862
1237,5570,10.5,-0.9223082260013507
1237,6131,10.5,-0.9303690700982699
1237,5585,10.5,-0.929247924425399
1237,6122,10.5,-0.931246939019722
1237,6121,10.5,-0.9301215254879331
1237,6684,10.5,-0.9307081101959336
1237,6110,10.5,-0.9316815733471528
1237,5572,10.5,-0.9322910731173779
1237,6675,10.5,-0.9307554588970512
1237,6683,10.5,-0.9297568972493047
1237,6108,10.5,-0.9244767069901498
1237,6107,10.5,-0.922601970971187
1237,115812,10.5,-0.9220400392606263
1237,110107,10.5,-0.9290559955502742
1237,4074,10.5,-0.930735033321699
1237,118984,10.5,-0.9281064517232382
1237,4550,10.5,-0.9342110882827181
1237,4534,10.5,-0.9340697120723431
1237,4076,10.5,-0.9333707907385533
1237,3628,10.5,-0.9263385233533814
1237,3635,10.5,-0.9285724872786512
1237,100675,10.5,-0.9302975717361679
1237,6109,10.5,-0.9262607990222302
1237,113742,10.5,-0.9270318619197346
1237,6119,10.5,-0.928018466687436
1237,5569,10.5,-0.9212080082350893
1237,5556,10.5,-0.921027858313499
1237,4075,10.5,-0.9315259938241924
1237,3636,10.5,-0.9307096061716851
1237,6682,10.5,-0.9284994439912659
1237,6120,10.5,-0.9291459187346627
1237,6674,10.5,-0.9292293097058573
1237,6681,10.5,-0.9270984390280566
1237,6673,10.5,-0.9275438431044098
1237,108017,10.5,-0.9265284408862671
1237,6672,10.5,-0.9254742761171972
1237,6093,10.5,-0.9320013128753466
1237,6659,10.5,-0.9316714187617716
1237,107065,10.5,-0.9300191601021872
1237,6658,10.5,-0.9285516594507734
1237,7293,10.5,-0.9268414383339156
1237,7305,10.5,-0.9259011539536586
1237,7304,10.5,-0.9242813446004952
1237,6671,10.5,-0.9236919450464589
1237,6657,10.5,-0.923081245006941
1237,6670,10.5,-0.9225190793001763
1237,6656,10.5,-0.9220041042966147
1237,6092,10.5,-0.9212245667344541
1237,6083,10.5,-0.9330911938549524
1237,6645,10.5,-0.9317622700193156
1237,6644,10.5,-0.929844050749953
1237,117645,10.5,-0.9329906228127787
1237,7294,10.5,-0.9279354226513543
1237,7291,10.5,-0.9230643140407386
1237,6643,10.5,-0.9206915602097661
1237,7290,10.5,-0.9217133519400749
1237,6071,10.5,-0.9331674274518023
1237,6633,10.5,-0.9299924330884421
1237,6634,10.5,-0.9316616591269038
1237,7276,10.5,-0.9280784147253431
1237,7272,0.05,-0.7791881886177285
1237,101713,0.05,-0.8978966115943066
1237,6642,0.26326530612244897,-0.8213318624992323
1237,6632,0.05,-0.6054807125435855
1237,6081,0.4765306122448979,-0.8493051865017318
1237,7271,0.05,-0.572044354823408
1237,119753,10.5,-0.9319937867701771
1237,6626,10.5,-0.9306164571775974
1237,6060,10.5,-0.9330921245828474
1237,6625,10.5,-0.9296526540908703
1237,7261,10.5,-0.9280122627120093
1237,6614,10.5,-0.929552676063891
1237,109463,10.5,-0.9291180852363201
1237,6615,10.5,-0.9313537897570843
1237,7246,10.5,-0.9278536559824455
1237,5557,10.5,-0.932745546908516
1237,98729,10.5,-0.9202843537633387
1237,6084,10.5,-0.9338146461184675
1237,6072,10.5,-0.9342026619406909
1237,6069,0.26326530612244897,-0.7408722391031703
1237,6082,10.5,-0.9184863691094856
1237,5537,10.5,-0.9348473066897836
1237,6061,10.5,-0.9341252749816602
1237,5546,10.5,-0.9345341450283149
1237,103992,10.5,-0.9348482817942765
1237,5525,10.5,-0.9347779755193966
1237,102221,10.5,-0.933991094657618
1237,6049,10.5,-0.9328872939653268
1237,6050,0.05,-0.896141713467266
1237,6604,10.5,-0.9325634790572419
1237,116601,10.5,-0.9328794118178485
1237,103259,10.5,-0.9333263783893464
1237,5012,10.5,-0.9201354110033966
1237,5020,10.5,-0.9214737898606025
1237,5555,10.5,-0.9198265691554959
1237,5558,10.5,-0.9338967566522651
1237,5545,10.5,-0.9182219273492891
1237,5006,10.5,-0.9179163996799122
1237,121420,10.5,-0.919171539756813
1237,5013,10.5,-0.9347500835428844
1237,5007,10.5,-0.9351449634688471
1237,100343,10.5,-0.9181086838114809
1237,4997,10.5,-0.9167342602345032
1237,5536,10.5,-0.9170608957495421
1237,5526,10.5,-0.9352627915589047
1237,4998,10.5,-0.9352864585021641
1237,5524,10.5,-0.9160624178988697
1237,4985,10.5,-0.9155414068127568
1237,6070,10.5,-0.9172463921882534
1237,4987,10.5,-0.9355766533486067
1237,4977,10.5,-0.9354899250122446
1237,5515,10.5,-0.935169928530585
1237,5514,0.05,-0.7603763208076371
1237,5504,0.05,-0.6829549280551597
1237,116504,10.5,-0.9353505838940337
1237,6038,0.05,-0.7705568835642373
1237,5505,10.5,-0.9353696802772866
1237,5492,0.05,-0.7393288475054196
1237,5493,10.5,-0.9352402299955398
1237,5480,10.5,-0.9348864938861567
1237,6023,0.4765306122448979,-0.8275792512617515
1237,5022,10.5,-0.9337713636282918
1237,4527,10.5,-0.9348225883127843
1237,106287,10.5,-0.9341796692226529
1237,4531,10.5,-0.9219794953434466
1237,4526,10.5,-0.9197860394271473
1237,5008,10.5,-0.9353771941331348
1237,4525,10.5,-0.9178033026279151
1237,4511,10.5,-0.9358072669904034
1237,4999,10.5,-0.9356250864801543
1237,4528,10.5,-0.9355457071383988
