Target Vertex Index,Source Vertex Index,Best Sigma Coarse,Best Variance Explained Coarse
5626,4548,10.5,0.705949064048776
5626,4533,10.5,0.705693649885726
5626,4549,10.5,0.7057132173847891
5626,5037,10.5,0.7060852309459845
5626,4532,10.5,0.7058159462739375
5626,5038,10.5,0.705924397271009
5626,111737,10.5,0.7062553915002563
5626,102131,10.5,0.7061517507065078
5626,4087,10.5,0.7056828456504315
5626,4073,10.5,0.7054915712216643
5626,99242,10.5,0.7055253403774071
5626,5021,10.5,0.706086150419708
5626,5571,10.5,0.7063078461727228
5626,5048,10.5,0.7059007561478567
5626,5586,10.5,0.7060986754250945
5626,5049,10.5,0.7058825435293319
5626,5593,10.5,0.7060557211467933
5626,4564,10.5,0.7056795879580444
5626,5050,10.5,0.705744720115262
5626,5039,10.5,0.7059858599298785
5626,4565,10.5,0.7054991271395119
5626,105099,10.5,0.7055779393886336
5626,5040,10.5,0.7058185427631127
5626,110830,10.5,0.7064934295117777
5626,99097,10.5,0.7065561370727034
5626,5570,10.5,0.7063558019350133
5626,6131,10.5,0.7062067457158925
5626,5585,10.5,0.7063039533049318
5626,6122,10.5,0.7062148172827996
5626,6121,10.5,0.7063474897976622
5626,6684,10.5,0.7063964891281677
5626,6110,10.5,0.7063449225315408
5626,5572,10.5,0.7061567967793371
5626,6675,10.5,0.7065510010784838
5626,6683,10.5,0.7065118904241013
5626,6108,10.5,0.7067175124405254
5626,6107,10.5,0.7068011122350633
5626,115812,10.5,0.7066111045784199
5626,110107,10.5,0.7053109087660449
5626,4074,10.5,0.7054198373075736
5626,118984,10.5,0.7063393271027656
5626,4550,10.5,0.7054195294600247
5626,4534,10.5,0.7056770215920185
5626,4076,10.5,0.7053146573608136
5626,3628,10.5,0.7052234856788495
5626,3635,10.5,0.705031314186124
5626,100675,10.5,0.7051943405238499
5626,6109,10.5,0.7066280870244461
5626,113742,10.5,0.706451860404343
5626,6119,10.5,0.706507705011586
5626,5569,10.5,0.7067488183118479
5626,5556,10.5,0.7065366203116198
5626,4075,10.5,0.7052116260386665
5626,3636,10.5,0.7049955437295862
5626,6682,10.5,0.7066200575047525
5626,6120,10.5,0.7064625216555355
5626,6674,10.5,0.7066905804742022
5626,6681,10.5,0.7067120335060855
5626,6673,10.5,0.7068117718776391
5626,108017,10.5,0.7068235437411325
5626,6672,10.5,0.7068323663346476
5626,6093,10.5,0.706471161823701
5626,6659,10.5,0.7066811037965861
5626,107065,10.5,0.706751694536029
5626,6658,10.5,0.7068735139596507
5626,7293,10.5,0.7069948924500693
5626,7305,10.5,0.7069381616129649
5626,7304,10.5,0.7070069531989394
5626,6671,10.5,0.7069133563702275
5626,6657,10.5,0.7070388009445643
5626,6670,10.5,0.706983795733659
5626,6656,10.5,0.7071167298148107
5626,6092,10.5,0.7069931430642152
5626,6083,10.5,0.7066659477194734
5626,6645,10.5,0.7068941845498455
5626,6644,10.5,0.7069350938205333
5626,117645,10.5,0.7064770087593082
5626,7294,10.5,0.7070278997829451
5626,7291,10.5,0.707145848139484
5626,6643,10.5,0.7072123759959301
5626,7290,10.5,0.7072686379719195
5626,6071,10.5,0.7068445360350328
5626,6633,10.5,0.707112478838938
5626,6634,10.5,0.7070954611559588
5626,7276,10.5,0.7071493571467606
5626,7272,10.5,0.7074074946589293
5626,101713,10.5,0.7071091060845776
5626,6642,10.5,0.7073165734147219
5626,6632,10.5,0.7073752169571639
5626,6081,10.5,0.7072445062130235
5626,7271,10.5,0.7074448431072184
5626,119753,10.5,0.7071925713991409
5626,6626,10.5,0.7073094142258745
5626,6060,10.5,0.7070117775139286
5626,6625,10.5,0.7072799856645033
5626,7261,10.5,0.7072978934516403
5626,6614,10.5,0.707476797760614
5626,109463,10.5,0.707415197303221
5626,6615,10.5,0.7073653927840953
5626,7246,10.5,0.7074344502136873
5626,5557,10.5,0.706301340538708
5626,98729,10.5,0.7068865169097608
5626,6084,10.5,0.7064748815532909
5626,6072,10.5,0.7065954238648724
5626,6069,10.5,0.7072810229290935
5626,6082,10.5,0.7071062703930522
5626,5537,10.5,0.7065832878041844
5626,6061,10.5,0.7067919165280778
5626,5546,10.5,0.7063575342278572
5626,103992,10.5,0.7064348207304245
5626,5525,10.5,0.7067531249999535
5626,102221,10.5,0.7069641494452996
5626,6049,10.5,0.7071694092085725
5626,6050,10.5,0.7071394650843155
5626,6604,10.5,0.7073295962002782
5626,116601,10.5,0.7059910138035148
5626,103259,10.5,0.7061059129795202
5626,5012,10.5,0.7062749147177465
5626,5020,10.5,0.7061040472755289
5626,5555,10.5,0.7066305916693425
5626,5558,10.5,0.7062683097736624
5626,5545,10.5,0.7066970144893441
5626,5006,10.5,0.7063529994614652
5626,121420,10.5,0.7069052870309767
5626,5013,10.5,0.706123326478893
5626,5007,10.5,0.7062404992339173
5626,100343,10.5,0.7069336638197599
5626,4997,10.5,0.7065409282464621
5626,5536,10.5,0.7068181135197338
5626,5526,10.5,0.7065526632304236
5626,4998,10.5,0.7063852973016009
5626,5524,10.5,0.70694676374031
5626,4985,10.5,0.7066968752657796
5626,6070,10.5,0.7070877442066945
5626,4987,10.5,0.7063580181560496
5626,4977,10.5,0.7065556993594391
5626,5515,10.5,0.7067304492651723
5626,5514,10.5,0.706932128640359
5626,5504,10.5,0.7069106257834968
5626,116504,10.5,0.7067394842158881
5626,6038,10.5,0.707139898697834
5626,5505,10.5,0.7069053596087214
5626,5492,10.5,0.7070917484018236
5626,5493,10.5,0.7071099063556827
5626,5480,10.5,0.7072539328592069
5626,6023,10.5,0.7072861352222565
5626,5022,10.5,0.7059069381473809
5626,4527,10.5,0.7058520903781001
5626,106287,10.5,0.706046442116437
5626,4531,10.5,0.7058601832475417
5626,4526,10.5,0.7059356012396297
5626,5008,10.5,0.7059895443220539
5626,4525,10.5,0.7060384441298652
5626,4511,10.5,0.7058676594886196
5626,4999,10.5,0.7061456564538733
5626,4528,10.5,0.7057171723778981
5626,4996,10.5,0.7062779534620929
5626,4521,10.5,0.7060743422472934
5626,5000,10.5,0.7061929099438818
5626,4512,10.5,0.7059913581997779
5626,4510,10.5,0.7064446848198089
5626,4520,10.5,0.7060600270029753
5626,4509,10.5,0.7061747064248571
5626,4988,10.5,0.7063732218717096
5626,105460,10.5,0.7065801922813096
5626,4986,10.5,0.7067215515699672
5626,5513,10.5,0.7068767342647673
5626,4978,10.5,0.7066550638553901
5626,4089,10.5,0.7052060232120271
5626,4088,10.5,0.7054356323748542
5626,122070,10.5,0.7055605926711637
5626,4077,10.5,0.7051643541522525
5626,4535,10.5,0.7055541535489958
5626,4068,10.5,0.7052855918047265
5626,4061,10.5,0.7054286442173354
5626,4067,10.5,0.7055073911534524
5626,4066,10.5,0.7055772142392736
5626,4065,10.5,0.7056576888645396
5626,4052,10.5,0.705641661115894
5626,98859,10.5,0.7057555034625508
5626,4058,10.5,0.7058453736954073
5626,112746,10.5,0.7059187923493853
5626,4039,10.5,0.7059010945874754
5626,4040,10.5,0.7059003659168464
5626,4500,10.5,0.7061385504855695
5626,4053,10.5,0.7057193250488272
5626,4031,10.5,0.7064166843113506
5626,4030,10.5,0.7061482042999616
5626,118316,10.5,0.7059910303560277
5626,4032,10.5,0.7060668669719357
5626,4501,10.5,0.7062885877812737
5626,3646,10.5,0.704981694283183
5626,3647,10.5,0.7049488479974659
5626,4090,10.5,0.7050138381374513
5626,3630,10.5,0.705045954444621
5626,115869,10.5,0.704948584777189
5626,3622,10.5,0.7051733400258317
5626,98939,10.5,0.7052948543232594
5626,4060,10.5,0.7053744585757857
5626,4059,10.5,0.7054716246533144
5626,4062,10.5,0.7054918564967488
5626,3623,10.5,0.7052018125833961
5626,3621,10.5,0.705198433650398
5626,3627,10.5,0.705113324607636
5626,4051,10.5,0.7055945634479133
5626,3616,10.5,0.7052981619267855
5626,4050,10.5,0.7057383507617228
5626,3617,10.5,0.7054844212261597
5626,4054,10.5,0.7056916806960162
5626,3615,10.5,0.7054909262815983
5626,3604,10.5,0.7056566925237113
5626,3605,10.5,0.705804655675903
5626,3603,10.5,0.705801781291338
5626,4502,10.5,0.706220669597579
5626,4033,10.5,0.7059962791102069
5626,4022,10.5,0.7063519344512668
5626,4498,10.5,0.7066103546882255
5626,117499,10.5,0.7065178410764094
5626,3596,10.5,0.7059370393424824
5626,3591,10.5,0.7061049292597534
5626,4018,10.5,0.7063349436643267
5626,4023,10.5,0.7064982761653852
5626,3578,10.5,0.7062099260082715
5626,118651,10.5,0.7064212042396911
5626,3244,10.5,0.7047241612554479
5626,3648,10.5,0.7047984252649688
5626,3243,10.5,0.7047607767318649
5626,3234,10.5,0.7047778833139025
5626,3233,10.5,0.7047885183903073
5626,3629,10.5,0.7049739763120516
5626,3631,10.5,0.7049541931461327
5626,3638,10.5,0.704803833945199
5626,107741,10.5,0.7050390222382709
5626,3228,10.5,0.7048167427963926
5626,3226,10.5,0.7049665919165218
5626,3227,10.5,0.7048873753059661
5626,3624,10.5,0.7053035158541318
5626,3221,10.5,0.7048790716586415
5626,3222,10.5,0.7050096228176216
5626,3220,10.5,0.7050430738884476
5626,3618,10.5,0.7055513763493324
5626,3212,10.5,0.70525077399803
5626,3213,10.5,0.7051043493424176
5626,3199,10.5,0.7054398861305162
5626,120698,10.5,0.7056534640079777
5626,4041,10.5,0.7057723931105084
5626,3198,10.5,0.705584134047311
5626,3185,10.5,0.7057194381278158
5626,3590,10.5,0.7059218079266113
5626,3577,10.5,0.7059917154699149
5626,112254,10.5,0.7058215331185164
5626,3154,10.5,0.7060814798208002
5626,3579,10.5,0.7064089642375155
5626,3155,10.5,0.7062572598586156
5626,2722,10.5,0.7058969943538018
5626,110522,10.5,0.7045000655702687
5626,3235,10.5,0.7045887430979352
5626,2826,10.5,0.7045339665690509
5626,107128,10.5,0.7045499080392706
5626,102576,10.5,0.7043618502891154
5626,2829,10.5,0.7044251941858766
5626,3637,10.5,0.7047143085261697
5626,104110,10.5,0.7045683711127679
5626,2809,10.5,0.7046107828561717
5626,2808,10.5,0.7046523949440255
5626,2807,10.5,0.7047839676596461
5626,2794,10.5,0.7048262026420883
5626,3214,10.5,0.7052795508475598
5626,100914,10.5,0.7048597961382959
5626,3215,10.5,0.7050352165888663
5626,97902,10.5,0.7048167205574829
5626,2795,10.5,0.7046699109195345
5626,3229,10.5,0.7047019870216529
