Target Vertex Index,Source Vertex Index,Best Sigma Coarse,Best Variance Explained Coarse
8012,4548,4.528571428571428,0.5440763575035468
8012,4533,4.528571428571428,0.5417100768184444
8012,4549,4.528571428571428,0.5437000720892458
8012,5037,4.528571428571428,0.5432043530704043
8012,4532,4.741836734693877,0.5406327545463259
8012,5038,4.315306122448979,0.5462327040962369
8012,111737,4.315306122448979,0.5459619029636991
8012,102131,4.315306122448979,0.5471159626319964
8012,4087,4.315306122448979,0.545419527404152
8012,4073,4.741836734693877,0.5411752123155522
8012,99242,4.528571428571428,0.5431794140484307
8012,5021,4.528571428571428,0.541396666044069
8012,5571,4.315306122448979,0.5441845972029018
8012,5048,4.315306122448979,0.5476705782126313
8012,5586,4.315306122448979,0.5484099509110967
8012,5049,4.315306122448979,0.548618117806725
8012,5593,4.10204081632653,0.5493549399978532
8012,4564,4.315306122448979,0.5469935139166944
8012,5050,4.315306122448979,0.5486964782543917
8012,5039,4.10204081632653,0.5503630522662957
8012,4565,4.315306122448979,0.5469826549140271
8012,105099,4.315306122448979,0.5489878888437942
8012,5040,4.10204081632653,0.5506952399737302
8012,110830,4.10204081632653,0.5468701165687111
8012,99097,4.315306122448979,0.5455915246074663
8012,5570,4.315306122448979,0.5425488486684911
8012,6131,4.10204081632653,0.5499134652804809
8012,5585,4.10204081632653,0.5493123214661382
8012,6122,4.10204081632653,0.5513695691239054
8012,6121,4.10204081632653,0.5510322367880104
8012,6684,4.10204081632653,0.5524939580625018
8012,6110,4.10204081632653,0.5535266926353939
8012,5572,4.10204081632653,0.5526146528429624
8012,6675,3.888775510204081,0.5544565621988207
8012,6683,4.10204081632653,0.5523837409306945
8012,6108,4.10204081632653,0.5483651958504121
8012,6107,4.10204081632653,0.5474046537688153
8012,115812,4.315306122448979,0.5447718186054321
8012,110107,4.741836734693877,0.5412945042499802
8012,4074,4.528571428571428,0.543876198493418
8012,118984,4.10204081632653,0.5481900863872253
8012,4550,4.315306122448979,0.5494225842445645
8012,4534,4.10204081632653,0.5514979019154708
8012,4076,4.315306122448979,0.5469441187983102
8012,3628,4.9551020408163255,0.5382775632669254
8012,3635,4.9551020408163255,0.5391747782201952
8012,100675,4.741836734693877,0.5418952270071988
8012,6109,4.10204081632653,0.5492680350541324
8012,113742,4.10204081632653,0.5481282232057755
8012,6119,4.10204081632653,0.5499496372655406
8012,5569,4.10204081632653,0.545399584687418
8012,5556,4.315306122448979,0.5431606609423383
8012,4075,4.528571428571428,0.5434709332847719
8012,3636,4.741836734693877,0.541146650757097
8012,6682,4.10204081632653,0.5519425323103277
8012,6120,4.10204081632653,0.5509413820022504
8012,6674,3.888775510204081,0.5538945314853183
8012,6681,4.10204081632653,0.5512744971954091
8012,6673,3.888775510204081,0.5531812428030741
8012,108017,3.888775510204081,0.5520239836915435
8012,6672,4.10204081632653,0.5508506656025639
8012,6093,3.888775510204081,0.5557348594399742
8012,6659,3.888775510204081,0.5580394048649023
8012,107065,3.888775510204081,0.5560160744721017
8012,6658,3.888775510204081,0.5555577705139878
8012,7293,3.888775510204081,0.5549407895624633
8012,7305,3.888775510204081,0.5528816510443728
8012,7304,3.888775510204081,0.5519409410611653
8012,6671,3.888775510204081,0.5499244869290594
8012,6657,3.888775510204081,0.5510284284910534
8012,6670,3.888775510204081,0.5496250681855019
8012,6656,3.888775510204081,0.5509862450859326
8012,6092,3.888775510204081,0.548368092494125
8012,6083,3.675510204081632,0.561342169617936
8012,6645,3.675510204081632,0.5619448647652362
8012,6644,3.888775510204081,0.5585863611109853
8012,117645,3.888775510204081,0.5581810859195981
8012,7294,3.888775510204081,0.5570173481990057
8012,7291,3.888775510204081,0.552585719501594
8012,6643,3.888775510204081,0.550939972133863
8012,7290,3.675510204081632,0.5529288737635207
8012,6071,3.675510204081632,0.5650057906987087
8012,6633,3.675510204081632,0.5624207112455935
8012,6634,3.462244897959183,0.5659425309515951
8012,7276,3.675510204081632,0.5595256098735708
8012,7272,3.675510204081632,0.5537229172322464
8012,101713,3.888775510204081,0.5483432097118025
8012,6642,3.888775510204081,0.5509973812219111
8012,6632,3.675510204081632,0.5507540698154283
8012,6081,3.888775510204081,0.549036687900561
8012,7271,3.675510204081632,0.5528906479309245
8012,119753,3.462244897959183,0.5696012324654549
8012,6626,3.462244897959183,0.5687367580830869
8012,6060,0.05,0.6310428325679149
8012,6625,3.462244897959183,0.5655677236124383
8012,7261,3.675510204081632,0.5625366865393735
8012,6614,3.462244897959183,0.5704096235075038
8012,109463,3.462244897959183,0.5678599879513746
8012,6615,3.248979591836734,0.5721681156725269
8012,7246,3.462244897959183,0.5655277078079972
8012,5557,3.888775510204081,0.55516086150356
8012,98729,4.10204081632653,0.5460830381626152
8012,6084,3.675510204081632,0.5605632498107579
8012,6072,3.675510204081632,0.5640883516866737
8012,6069,3.888775510204081,0.5485637544126598
8012,6082,3.888775510204081,0.5469655790827748
8012,5537,3.462244897959183,0.5674958256901735
8012,6061,0.26326530612244897,0.6024156110274675
8012,5546,3.675510204081632,0.5614460741680067
8012,103992,3.675510204081632,0.5645205246803187
8012,5525,0.05,0.7007535031087353
8012,102221,0.26326530612244897,0.6843157028381965
8012,6049,0.05,0.590825838436776
8012,6050,0.6897959183673469,0.6396352398027458
8012,6604,0.9030612244897959,0.5768952061219038
8012,116601,4.10204081632653,0.5520064657645242
8012,103259,4.10204081632653,0.5542087707874874
8012,5012,4.528571428571428,0.540056163042004
8012,5020,4.528571428571428,0.539889366011734
8012,5555,4.315306122448979,0.542889953269188
8012,5558,3.888775510204081,0.5578419617763699
8012,5545,4.315306122448979,0.5420615761115644
8012,5006,4.741836734693877,0.5388750055245366
8012,121420,4.10204081632653,0.5451815590294433
8012,5013,3.888775510204081,0.5589026667970711
8012,5007,3.675510204081632,0.5628509814914113
8012,100343,4.10204081632653,0.5444041491046401
8012,4997,4.528571428571428,0.5392973687116119
8012,5536,4.315306122448979,0.5420346004946373
8012,5526,0.4765306122448979,0.6543870477307965
8012,4998,3.462244897959183,0.5667863659807257
8012,5524,4.315306122448979,0.5421493327443045
8012,4985,4.528571428571428,0.5392845616183686
8012,6070,4.10204081632653,0.5452403618485444
8012,4987,0.6897959183673469,0.6612318128066135
8012,4977,0.9030612244897959,0.6839152601118078
8012,5515,0.4765306122448979,0.6997799566208407
8012,5514,0.4765306122448979,0.6965921569958846
8012,5504,0.9030612244897959,0.6693460338979741
8012,116504,0.9030612244897959,0.6641710087939712
8012,6038,0.9030612244897959,0.6554791170561476
8012,5505,1.1163265306122447,0.6372630915470888
8012,5492,1.1163265306122447,0.640567253777123
8012,5493,1.3295918367346937,0.6099480629493625
8012,5480,1.1163265306122447,0.6157135324930907
8012,6023,1.1163265306122447,0.6348781090749931
8012,5022,4.10204081632653,0.5530503546056325
8012,4527,3.888775510204081,0.5555293503835801
8012,106287,3.888775510204081,0.5558137070456857
8012,4531,4.741836734693877,0.5385879938361341
