Target Vertex Index,Source Vertex Index,Best Sigma Coarse,Best Variance Explained Coarse
462,4548,10.5,0.04748454667409496
462,4533,10.5,0.04817098215120297
462,4549,10.5,0.047106062262325055
462,5037,10.5,0.0484514167320802
462,4532,10.5,0.049192595805847006
462,5038,10.5,0.04635318709508951
462,111737,10.5,0.04745204941330505
462,102131,10.5,0.04656668975948719
462,4087,10.5,0.04618343479227616
462,4073,10.5,0.04798533248488979
462,99242,10.5,0.046963702265015006
462,5021,10.5,0.049614292980050156
462,5571,10.5,0.04867549119644976
462,5048,10.5,0.04568614837088181
462,5586,10.5,0.04583198322677762
462,5049,10.5,0.045276321741136605
462,5593,10.5,0.04535721852450947
462,4564,10.5,0.045520972817960526
462,5050,10.5,0.045002668268695256
462,5039,10.5,0.04485267686071448
462,4565,10.5,0.045249248346680426
462,105099,10.5,0.04468571653654918
462,5040,10.5,0.04448339031329329
462,110830,10.5,0.047897986303865436
462,99097,10.5,0.048905301026313186
462,5570,10.5,0.049873259302131046
462,6131,10.5,0.045501906275503545
462,5585,10.5,0.04600991803939358
462,6122,10.5,0.04498129626266112
462,6121,10.5,0.04544139062266639
462,6684,10.5,0.04502812126565292
462,6110,10.5,0.04453387456506863
462,5572,10.5,0.04445837470137415
462,6675,10.5,0.04476612867141283
462,6683,10.5,0.04541177696285181
462,6108,10.5,0.04815274673577086
462,6107,10.5,0.04909464710986455
462,115812,10.5,0.04967492635653481
462,110107,10.5,0.04753231695632343
462,4074,10.5,0.0464067873709586
462,118984,10.5,0.046613714370629444
462,4550,10.5,0.04441006049677243
462,4534,10.5,0.044122440761013126
462,4076,10.5,0.04503959819254211
462,3628,10.5,0.049230456675207424
462,3635,10.5,0.04822430697629532
462,100675,10.5,0.046987330503161506
462,6109,10.5,0.0472655345609958
462,113742,10.5,0.047071016115203146
462,6119,10.5,0.04642745231438705
462,5569,10.5,0.04994953331283436
462,5556,10.5,0.05035059827037691
462,4075,10.5,0.04625062174531713
462,3636,10.5,0.04703612522810563
462,6682,10.5,0.045987484443843596
462,6120,10.5,0.04584004912790929
462,6674,10.5,0.0454543296162323
462,6681,10.5,0.046665759922828176
462,6673,10.5,0.046259013508162306
462,108017,10.5,0.04682859632373926
462,6672,10.5,0.04742355268560772
462,6093,10.5,0.04415422854062634
462,6659,10.5,0.04401920133392412
462,107065,10.5,0.04489071038390302
462,6658,10.5,0.04557043581897402
462,7293,10.5,0.04639168130050342
462,7305,10.5,0.04702505211821517
462,7304,10.5,0.04785590106575799
462,6671,10.5,0.04832283035632179
462,6657,10.5,0.04849399420792222
462,6670,10.5,0.04888939202548759
462,6656,10.5,0.04899858272544466
462,6092,10.5,0.0496095107589688
462,6083,10.5,0.043203284182356194
462,6645,10.5,0.04361197409198936
462,6644,10.5,0.04469500001039872
462,117645,10.5,0.04356614751818699
462,7294,10.5,0.04569083574549282
462,7291,10.5,0.04835220869625467
462,6643,10.5,0.04961112504660947
462,7290,10.5,0.048951671200288316
462,6071,10.5,0.04286688056761212
462,6633,10.5,0.04430532274215726
462,6634,10.5,0.04333563207533064
462,7276,10.5,0.045402309623642556
462,7272,10.5,0.04952623527958988
462,101713,10.5,0.05032957474545674
462,6642,10.5,0.050233424501104795
462,6632,10.5,0.05067891973053085
462,6081,10.5,0.05078358271157246
462,7271,10.5,0.05015323760067325
462,119753,10.5,0.042996029644321476
462,6626,10.5,0.043613135548111415
462,6060,10.5,0.04264875465131357
462,6625,10.5,0.04423337897419688
462,7261,10.5,0.0451964359587389
462,6614,10.5,0.04399068253615668
462,109463,10.5,0.04434068139662317
462,6615,10.5,0.04310697668883645
462,7246,10.5,0.04507393800166837
462,5557,10.5,0.043978402481117285
462,98729,10.5,0.05028377646901694
462,6084,10.5,0.043090689046825115
462,6072,10.5,0.042679870834072986
462,6069,10.5,0.05116904078835882
462,6082,10.5,0.05100948637508862
462,5537,10.5,0.04235887656803439
462,6061,10.5,0.04241832993337824
462,5546,10.5,0.04286384393282805
462,103992,10.5,0.042579645985002634
462,5525,10.5,0.042156477231775846
462,102221,10.5,0.04223745019096836
462,6049,10.5,0.04253159127508466
462,6050,10.5,0.04212550221540545
462,6604,10.5,0.0424908631068065
462,116601,10.5,0.044354637357318705
462,103259,10.5,0.04392969571278349
462,5012,10.5,0.051208902543438684
462,5020,10.5,0.05070581429177423
462,5555,10.5,0.050892675728224535
462,5558,10.5,0.043360634690244315
462,5545,10.5,0.05172098596308805
462,5006,10.5,0.05237289343661211
462,121420,10.5,0.05089053013354716
462,5013,10.5,0.04309596401574678
462,5007,10.5,0.042714768929609015
462,100343,10.5,0.051458916979984504
462,4997,10.5,0.05277899116818341
462,5536,10.5,0.052211934975856855
462,5526,10.5,0.04224303896433512
462,4998,10.5,0.042447614040859394
462,5524,10.5,0.05260264802043979
462,4985,10.5,0.05323604861923925
462,6070,10.5,0.05174172262497123
462,4987,10.5,0.04241768693500181
462,4977,10.5,0.04223562596222197
462,5515,10.5,0.042072458468929375
462,5514,10.5,0.04198866928919731
462,5504,10.5,0.041897565455702224
462,116504,10.5,0.042080580143561086
462,6038,10.5,0.0418321958103004
462,5505,10.5,0.04191905092090298
462,5492,10.5,0.04173620326548899
462,5493,10.5,0.04173727871545929
462,5480,10.5,0.04160762025816256
462,6023,10.5,0.04169402045844406
462,5022,10.5,0.04396103059957224
462,4527,10.5,0.04344870458646111
462,106287,10.5,0.043527097182044394
462,4531,10.5,0.050774415936428174
462,4526,10.5,0.051909292052599865
462,5008,10.5,0.042959768513313734
462,4525,10.5,0.05288874445748559
462,4511,10.5,0.042951826695025286
462,4999,10.5,0.042652262298466304
462,4528,10.5,0.043261777228978615
462,4996,10.5,0.05362747741307883
462,4521,10.5,0.05384782009429534
462,5000,10.5,0.04262418431085557
462,4512,10.5,0.04282250130978005
462,4510,10.5,0.0538180916831279
462,4520,10.5,0.05471331277165592
462,4509,10.5,0.05496956506436912
462,4988,10.5,0.04248841209436183
462,105460,10.5,0.054034037729922435
462,4986,10.5,0.05403144236959989
462,5513,10.5,0.05337737690010447
462,4978,10.5,0.042207752514010655
462,4089,10.5,0.04565087387795286
462,4088,10.5,0.04575836733055971
462,122070,10.5,0.04596523456609336
462,4077,10.5,0.04474751055336568
462,4535,10.5,0.043748579984117186
462,4068,10.5,0.044113739144650554
462,4061,10.5,0.04358606807963106
462,4067,10.5,0.0493584891207165
462,4066,10.5,0.050902226282712126
462,4065,10.5,0.05240090821349952
462,4052,10.5,0.043229394145940514
462,98859,10.5,0.053643249929600456
462,4058,10.5,0.05455648478348951
462,112746,10.5,0.055166557533223415
462,4039,10.5,0.05623280260237251
