Target Vertex Index,Source Vertex Index,Best Sigma Coarse,Best Variance Explained Coarse
227,4548,10.5,0.19245752958567952
227,4533,10.5,0.19240028691737798
227,4549,10.5,0.19179389701656713
227,5037,10.5,0.19325588922839088
227,4532,10.5,0.19323369876662633
227,5038,10.5,0.19170115073481453
227,111737,10.5,0.19293854149724987
227,102131,10.5,0.1922073953752984
227,4087,10.5,0.1911594997072701
227,4073,10.5,0.19191372547473584
227,99242,10.5,0.19135515220679933
227,5021,10.5,0.19394848903054873
227,5571,10.5,0.19375444407508058
227,5048,10.5,0.1912184870062007
227,5586,10.5,0.19164986328045697
227,5049,10.5,0.1909070075229884
227,5593,10.5,0.1912566449491514
227,4564,10.5,0.19071297645429586
227,5050,10.5,0.19046624481454888
227,5039,10.5,0.19078992537493733
227,4565,10.5,0.19017145574391103
227,105099,10.5,0.18990451066820802
227,5040,10.5,0.19021378995015337
227,110830,10.5,0.19355746324101308
227,99097,10.5,0.19426091094917386
227,5570,10.5,0.1945471836007897
227,6131,10.5,0.19161096135761346
227,5585,10.5,0.1921021684759081
227,6122,10.5,0.19127272092495096
227,6121,10.5,0.19180214413263075
227,6684,10.5,0.19160561352510797
227,6110,10.5,0.1911861768049663
227,5572,10.5,0.19080018712215607
227,6675,10.5,0.19168200265749613
227,6683,10.5,0.19204032056058717
227,6108,10.5,0.19402476519837564
227,6107,10.5,0.19471389807971595
227,115812,10.5,0.1947932505540947
227,110107,10.5,0.1912876151270364
227,4074,10.5,0.19080084170171108
227,118984,10.5,0.1925448153874455
227,4550,10.5,0.18935484000884684
227,4534,10.5,0.18964034374104222
227,4076,10.5,0.18964001175427947
227,3628,10.5,0.19210613301095525
227,3635,10.5,0.19112616977262342
227,100675,10.5,0.19071001935462106
227,6109,10.5,0.19335860014309247
227,113742,10.5,0.19299308582480157
227,6119,10.5,0.1926753146022091
227,5569,10.5,0.1951687266648715
227,5556,10.5,0.19508335639664742
227,4075,10.5,0.1902776295646208
227,3636,10.5,0.19033436709164464
227,6682,10.5,0.19256084447066346
227,6120,10.5,0.19223761528078864
227,6674,10.5,0.19233681099595257
227,6681,10.5,0.19310951265241894
227,6673,10.5,0.1930075237520834
227,108017,10.5,0.19337095482361655
227,6672,10.5,0.19373921997140053
227,6093,10.5,0.19113344000682786
227,6659,10.5,0.19139331477531363
227,107065,10.5,0.19208304788219188
227,6658,10.5,0.19268102235188267
227,7293,10.5,0.1933484134051695
227,7305,10.5,0.19364321965743836
227,7304,10.5,0.1942322392903233
227,6671,10.5,0.19439363390937858
227,6657,10.5,0.19465915078604812
227,6670,10.5,0.19482654023902257
227,6656,10.5,0.19505877732276689
227,6092,10.5,0.1952749501421891
227,6083,10.5,0.19075491845148196
227,6645,10.5,0.191469230446075
227,6644,10.5,0.1922479659388041
227,117645,10.5,0.19068710593741978
227,7294,10.5,0.19298493276901618
227,7291,10.5,0.19471330489757122
227,6643,10.5,0.1955522565721579
227,7290,10.5,0.19522527506939968
227,6071,10.5,0.1908061058481656
227,6633,10.5,0.19227362302186846
227,6634,10.5,0.19159312805886664
227,7276,10.5,0.19299403528301817
227,7272,10.5,0.19574613918564465
227,101713,10.5,0.19586054308855805
227,6642,10.5,0.19605912637913758
227,6632,0.05,0.23537058324791882
227,6081,0.4765306122448979,0.19758673072111166
227,7271,0.05,0.23652762293380147
227,119753,10.5,0.19146115520053308
227,6626,10.5,0.1920829204594683
227,6060,10.5,0.19089130799203835
227,6625,10.5,0.19245705240083266
227,7261,10.5,0.19307593927560462
227,6614,10.5,0.1925500818190642
227,109463,10.5,0.19269902111571247
227,6615,10.5,0.19178588636482097
227,7246,10.5,0.1931794065774799
227,5557,10.5,0.19069973873179846
227,98729,10.5,0.19555817209325177
227,6084,10.5,0.19027506722588694
227,6072,10.5,0.19013421828477173
227,6069,0.4765306122448979,0.21568543549285502
227,6082,10.5,0.1962832092539819
227,5537,10.5,0.18968646858545257
227,6061,10.5,0.1902454542228953
227,5546,10.5,0.18981070813667367
227,103992,10.5,0.18963085732941154
227,5525,10.5,0.18976124495124114
227,102221,10.5,0.19036253608514264
227,6049,10.5,0.19102300045362042
227,6050,10.5,0.1905394360434225
227,6604,10.5,0.19121618218487446
227,116601,10.5,0.19043382471084658
227,103259,10.5,0.19030544040779462
227,5012,10.5,0.19521254415512346
227,5020,10.5,0.1946108620339888
227,5555,10.5,0.19557178309897982
227,5558,10.5,0.19011940073608402
227,5545,10.5,0.19615574924539259
227,5006,10.5,0.19599989846097476
227,121420,10.5,0.19595468726348175
227,5013,10.5,0.18955037137172792
227,5007,10.5,0.18932892708976756
227,100343,10.5,0.19634370258619083
227,4997,10.5,0.19657423057810774
227,5536,10.5,0.19666137550542395
227,5526,10.5,0.18926721537367275
227,4998,10.5,0.18924436368265596
227,5524,10.5,0.19713686079089088
227,4985,10.5,0.19716503999657298
227,6070,10.5,0.19673989214860665
227,4987,10.5,0.18885632561487942
227,4977,10.5,0.18893210690812356
227,5515,10.5,0.18933926443330118
227,5514,10.5,0.18987973451395812
227,5504,10.5,0.18944248077927028
227,116504,10.5,0.189069541730974
227,6038,10.5,0.19008374162849673
227,5505,10.5,0.18911366794085815
227,5492,10.5,0.1895662750542727
227,5493,10.5,0.18931358799587095
227,5480,10.5,0.18971257101879913
227,6023,10.5,0.19010571285914324
227,5022,10.5,0.189966477242704
227,4527,10.5,0.18936234840624278
227,106287,10.5,0.18984215679019756
227,4531,10.5,0.19422435960845252
227,4526,10.5,0.19500530144792272
227,5008,10.5,0.18904830683126916
227,4525,10.5,0.19574138272787978
227,4511,10.5,0.1885770110109013
227,4999,10.5,0.18882497649024566
227,4528,10.5,0.18878017615630827
227,4996,10.5,0.19662598570527068
227,4521,10.5,0.19633725387961842
227,5000,10.5,0.18856050880926656
227,4512,10.5,0.18840291810277476
227,4510,10.5,0.19707325540951892
227,4520,10.5,0.19679153747402667
227,4509,10.5,0.19721192399148235
227,4988,10.5,0.18855368701669661
227,105460,10.5,0.19749872630969645
227,4986,10.5,0.19777298994300474
227,5513,10.5,0.1976081967049299
227,4978,10.5,0.18877032401395888
227,4089,10.5,0.1898639022106512
227,4088,10.5,0.19040415588532944
227,122070,10.5,0.1907728430978629
227,4077,10.5,0.1890774042575165
227,4535,10.5,0.18901887605334344
227,4068,10.5,0.18875668216257746
227,4061,10.5,0.18841144519945874
227,4067,10.5,0.19275218598724242
227,4066,10.5,0.1937477018432222
227,4065,10.5,0.19472403085990608
227,4052,10.5,0.18839254503274439
227,98859,10.5,0.19558563344837698
227,4058,10.5,0.19625380210083
227,112746,10.5,0.19673714566129552
227,4039,10.5,0.19728666551389307
227,4040,10.5,0.18813720260569855
227,4500,10.5,0.18832839679898994
227,4053,10.5,0.1881784030186343
227,4031,10.5,0.19764541792154322
227,4030,10.5,0.19783604423330414
227,118316,10.5,0.19775821757534284
227,4032,10.5,0.18815033864656683
227,4501,10.5,0.18833825007577365
227,3646,10.5,0.18983485731187832
227,3647,10.5,0.1895045550528741
227,4090,10.5,0.18927886365118385
227,3630,10.5,0.18853113713385883
227,115869,10.5,0.18879992105714483
227,3622,10.5,0.18829618552070015
227,98939,10.5,0.19325501482981522
227,4060,10.5,0.19431706938596094
227,4059,10.5,0.19533017979374112
227,4062,10.5,0.18813118143097152
227,3623,10.5,0.18789759060399125
227,3621,10.5,0.19491543595386962
227,3627,10.5,0.1938715398467029
227,4051,10.5,0.19621925696679865
227,3616,10.5,0.19602757169084783
227,4050,10.5,0.19689087301137176
227,3617,10.5,0.18790768239716715
227,4054,10.5,0.18797558368526646
227,3615,10.5,0.19694142136958215
227,3604,10.5,0.1975529213310827
227,3605,10.5,0.18794594638542494
227,3603,10.5,0.19806538602320478
