Target Vertex Index,Source Vertex Index,Best Sigma Coarse,Best Variance Explained Coarse
971,4548,8.36734693877551,0.29823530024892775
971,4533,10.5,0.2969194981934874
971,4549,10.5,0.297188319190434
971,5037,7.087755102040815,0.29901592661492193
971,4532,10.5,0.2972631358299279
971,5038,8.36734693877551,0.29834836133202525
971,111737,6.0214285714285705,0.3011417050750046
971,102131,6.447959183673468,0.3002065797664647
971,4087,10.5,0.29723393486129834
971,4073,10.5,0.2961216144599045
971,99242,10.5,0.29644467151610765
971,5021,7.301020408163264,0.2987418790420123
971,5571,5.8081632653061215,0.30146809971881994
971,5048,8.36734693877551,0.2983657083753196
971,5586,6.874489795918366,0.29991142602118415
971,5049,8.580612244897958,0.2983549370516869
971,5593,7.087755102040815,0.2996574478006976
971,4564,10.5,0.2973402975816706
971,5050,10.5,0.2976973668849332
971,5039,7.514285714285713,0.29921629023670593
971,4565,10.5,0.2966399639631164
971,105099,10.5,0.2970614099089325
971,5040,9.007142857142856,0.29816507644143164
971,110830,5.1683673469387745,0.304572007100145
971,99097,4.741836734693877,0.3055245392987693
971,5570,5.3816326530612235,0.30185295256663314
971,6131,6.2346938775510194,0.30119415403833505
971,5585,5.8081632653061215,0.30224446168171637
971,6122,6.2346938775510194,0.3014799163009413
971,6121,5.5948979591836725,0.30306538980375397
971,6684,5.5948979591836725,0.3039556728401248
971,6110,5.5948979591836725,0.3034028735122568
971,5572,6.447959183673468,0.3010025659279373
971,6675,4.9551020408163255,0.30672481760827397
971,6683,5.1683673469387745,0.30572901174907074
971,6108,4.528571428571428,0.3090782006636148
971,6107,0.26326530612244897,0.34345772386662177
971,115812,4.528571428571428,0.30651723960814115
971,110107,10.5,0.2954545108284785
971,4074,10.5,0.29610888150408654
971,118984,5.5948979591836725,0.3025230395975821
971,4550,10.5,0.2964403564192244
971,4534,10.5,0.2975638554181248
971,4076,10.5,0.2959011877496869
971,3628,10.5,0.2947817212614281
971,3635,10.5,0.29413743038230133
971,100675,10.5,0.29505429831690577
971,6109,4.741836734693877,0.3072951311169563
971,113742,5.1683673469387745,0.30408858755371027
971,6119,5.1683673469387745,0.30525824582529326
971,5569,0.05,0.5468313316535889
971,5556,0.26326530612244897,0.3104318380030445
971,4075,10.5,0.29525979791586987
971,3636,10.5,0.29420068164243085
971,6682,4.741836734693877,0.30752328378416527
971,6120,5.3816326530612235,0.30469237037546315
971,6674,4.741836734693877,0.3092324264284749
971,6681,4.528571428571428,0.3092482221255546
971,6673,4.315306122448979,0.3117266082039538
971,108017,4.315306122448979,0.3118931397180099
971,6672,4.315306122448979,0.3119908375785905
971,6093,5.1683673469387745,0.30557330715153797
971,6659,4.741836734693877,0.309762026363228
971,107065,4.528571428571428,0.31087737376809477
971,6658,4.315306122448979,0.31361761562913726
971,7293,4.10204081632653,0.3167330357685789
971,7305,4.10204081632653,0.31493438510788807
971,7304,3.888775510204081,0.3169357063608278
971,6671,4.10204081632653,0.31415021463969606
971,6657,0.4765306122448979,0.32736474559309425
971,6670,0.05,0.4398056293757098
971,6656,0.05,0.5252706828571374
971,6092,0.05,0.6214320110377546
971,6083,4.741836734693877,0.3099158404864546
971,6645,4.315306122448979,0.31531406558615327
971,6644,4.315306122448979,0.3157564602932843
971,117645,5.1683673469387745,0.3059799573567138
971,7294,4.10204081632653,0.3179992795475465
971,7291,0.26326530612244897,0.3884994540315565
971,6643,0.4765306122448979,0.6375762575095576
971,7290,0.4765306122448979,0.5773666691122297
971,6071,4.315306122448979,0.31447161810525337
971,6633,3.888775510204081,0.32172208199776553
971,6634,0.4765306122448979,0.3408747239123101
971,7276,3.888775510204081,0.3222889022020041
971,7272,0.4765306122448979,0.6479470148946758
971,101713,0.4765306122448979,0.6581826974995777
971,6642,0.6897959183673469,0.6578394255412663
971,6632,0.6897959183673469,0.6752212275026057
971,6081,0.6897959183673469,0.6647610290273331
971,7271,0.6897959183673469,0.6696257249139079
971,119753,0.4765306122448979,0.4397934073854085
971,6626,0.4765306122448979,0.44041932160974284
971,6060,0.6897959183673469,0.3638177664331562
971,6625,0.4765306122448979,0.3592409626854278
971,7261,3.675510204081632,0.3282326370544504
971,6614,0.6897959183673469,0.4868129963505602
971,109463,0.6897959183673469,0.43447698726902495
971,6615,0.6897959183673469,0.5055957222594774
971,7246,0.6897959183673469,0.39280752949641673
971,5557,5.8081632653061215,0.3030163880519807
971,98729,0.05,0.6266788730951892
971,6084,5.1683673469387745,0.306196083688987
971,6072,4.9551020408163255,0.308728530714637
971,6069,0.6897959183673469,0.6732957703169844
971,6082,0.6897959183673469,0.6468530753477753
971,5537,4.9551020408163255,0.308690536193738
971,6061,4.528571428571428,0.3134461628631625
971,5546,5.5948979591836725,0.3043423090890036
971,103992,5.3816326530612235,0.30574503604391945
971,5525,0.6897959183673469,0.42119278457360887
971,102221,0.6897959183673469,0.4428200932626215
971,6049,0.6897959183673469,0.4809676400730122
971,6050,0.9030612244897959,0.5383231940540891
971,6604,0.9030612244897959,0.5460766523134076
971,116601,7.301020408163264,0.29941535070694436
971,103259,6.661224489795917,0.3006515990320118
971,5012,5.8081632653061215,0.30039685372438607
971,5020,7.301020408163264,0.2986222487065274
971,5555,0.4765306122448979,0.4587007334001081
971,5558,5.8081632653061215,0.3028338653059034
971,5545,0.4765306122448979,0.5057863571916071
971,5006,5.3816326530612235,0.3011839691737135
971,121420,0.4765306122448979,0.6225473007901206
971,5013,6.447959183673468,0.30111104055934257
971,5007,6.0214285714285705,0.30267835869395243
971,100343,0.4765306122448979,0.6111304197124139
971,4997,0.6897959183673469,0.42233526912069774
971,5536,0.6897959183673469,0.5697330191510896
971,5526,0.6897959183673469,0.45409965712929334
971,4998,5.3816326530612235,0.3049331461478708
971,5524,0.6897959183673469,0.6218097619347263
971,4985,0.6897959183673469,0.5565349458488826
971,6070,0.6897959183673469,0.6484226880696562
971,4987,0.4765306122448979,0.5370436712703022
971,4977,0.6897959183673469,0.6125629916273477
971,5515,0.6897959183673469,0.5731705929316555
971,5514,0.9030612244897959,0.541678147895593
971,5504,0.9030612244897959,0.6161596431088636
971,116504,0.6897959183673469,0.6231118670497385
971,6038,0.9030612244897959,0.6130839709105989
971,5505,0.6897959183673469,0.6312345372420384
971,5492,0.6897959183673469,0.6460437284469536
971,5493,0.6897959183673469,0.634193222768348
971,5480,0.6897959183673469,0.658663724420081
971,6023,0.9030612244897959,0.6487157445280837
971,5022,7.940816326530611,0.2988640230317614
971,4527,8.36734693877551,0.29859040644846535
971,106287,6.874489795918366,0.3001807208545131
971,4531,10.5,0.2971922911969821
971,4526,10.5,0.2973281486565411
971,5008,7.087755102040815,0.29975140866544003
971,4525,9.007142857142856,0.29764970243701616
971,4511,8.15408163265306,0.29865345616286865
971,4999,6.447959183673468,0.3013548639628465
971,4528,10.073469387755102,0.29781972816489255
971,4996,5.8081632653061215,0.2997514493701843
971,4521,8.580612244897958,0.2976645807801639
971,5000,0.4765306122448979,0.6230072312645039
971,4512,0.4765306122448979,0.5889551372991735
971,4510,0.6897959183673469,0.4231255048266742
971,4520,9.860204081632652,0.297420373320028
971,4509,7.087755102040815,0.2981893153635041
971,4988,0.26326530612244897,0.6308472775704415
971,105460,0.4765306122448979,0.5609065988127818
971,4986,0.4765306122448979,0.6379485010850304
971,5513,0.6897959183673469,0.6407662572330364
971,4978,0.6897959183673469,0.5752807949473024
971,4089,10.5,0.29534252426119767
971,4088,10.5,0.2962888635769473
971,122070,10.5,0.29676646032115306
971,4077,10.5,0.29529830534566415
971,4535,10.5,0.29709070956257433
971,4068,10.5,0.2958905968113522
971,4061,10.5,0.2965111867928355
971,4067,10.5,0.2959577291940628
971,4066,10.5,0.29598470486408524
971,4065,10.5,0.29607299412980814
971,4052,10.5,0.2974257895403165
971,98859,10.5,0.2962881139459258
971,4058,10.5,0.29652556884225845
971,112746,10.5,0.2967444799582398
971,4039,10.5,0.2965050660772519
971,4040,0.4765306122448979,0.5472508340264979
971,4500,0.05,0.6173480300701791
971,4053,0.4765306122448979,0.44325539365267186
971,4031,0.4765306122448979,0.4758097094742949
971,4030,7.940816326530611,0.29768152800985714
971,118316,10.5,0.2968355832352527
971,4032,0.9030612244897959,0.38527286778608716
971,4501,0.9030612244897959,0.44003343880816126
971,3646,10.5,0.29427156890628037
971,3647,10.5,0.29419626802123877
971,4090,10.5,0.2945538617263198
971,3630,10.5,0.29478472995236926
971,115869,10.5,0.29430806917633745
971,3622,10.5,0.29535474565453945
971,98939,10.5,0.29475709035452424
971,4060,10.5,0.2947910696692976
971,4059,10.5,0.2949321157448552
971,4062,10.5,0.296691095051954
971,3623,10.5,0.2953497218662121
971,3621,10.5,0.2936364338697319
971,3627,10.5,0.2935952313951644
971,4051,10.5,0.2952625119826058
971,3616,10.5,0.2937295918290501
971,4050,10.5,0.2957930929509788
971,3617,0.4765306122448979,0.41139673521484843
971,4054,0.26326530612244897,0.5106370623390512
971,3615,10.5,0.2944502383591353
971,3604,10.5,0.2951415489524707
971,3605,10.28673469387755,0.29771699741575763
971,3603,10.5,0.29575777216681143
971,4502,1.1163265306122447,0.3428906529171123
971,4033,8.15408163265306,0.2986205110482396
971,4022,0.6897959183673469,0.4336844638448383
971,4498,0.05,0.6556408567049878
971,117499,0.26326530612244897,0.6201061959692129
971,3596,10.5,0.2964164506176987
971,3591,10.5,0.29720340710425375
971,4018,0.6897959183673469,0.41395259156327324
971,4023,0.4765306122448979,0.5466195981629832
971,3578,0.6897959183673469,0.33141663171998814
971,118651,0.6897959183673469,0.4579360075031247
971,3244,10.5,0.29311199252902775
971,3648,10.5,0.2935226995603232
971,3243,10.5,0.2931669764666799
971,3234,10.5,0.29304913590556914
971,3233,10.5,0.2928120306269336
971,3629,10.5,0.2935849143013376
971,3631,10.5,0.29429268257475993
971,3638,10.5,0.29362246134384185
971,107741,10.5,0.29360217491745744
971,3228,10.5,0.2925900566452223
971,3226,10.5,0.29254601741436626
971,3227,10.5,0.29254115307463857
971,3624,10.5,0.2955961005548088
971,3221,10.5,0.29378742597383734
971,3222,10.5,0.2942064593880165
971,3220,10.5,0.2925433986838146
971,3618,10.5,0.29661170660294156
971,3212,10.5,0.2930456250195205
971,3213,10.5,0.2925199414806098
971,3199,10.5,0.2938621816213305
971,120698,10.5,0.2969397976470265
971,4041,10.5,0.2973304501466034
971,3198,10.5,0.2944860605967533
971,3185,10.5,0.2950461469677096
971,3590,10.5,0.2961462097305655
971,3577,10.5,0.2964260288152428
971,112254,10.5,0.29546096875261263
971,3154,10.5,0.29676161274225854
971,3579,0.6897959183673469,0.42321238571283126
971,3155,0.6897959183673469,0.34378321783057086
971,2722,10.5,0.29571020181955643
971,110522,10.5,0.292017531321611
971,3235,10.5,0.29251114517643184
971,2826,10.5,0.29211219802445365
971,107128,10.5,0.29202973055357084
971,102576,10.5,0.29133080372410824
971,2829,10.5,0.2917030063248661
971,3637,10.5,0.2931852649469807
971,104110,10.5,0.2918422359935846
971,2809,10.5,0.2916801660463123
971,2808,10.5,0.2914000364353888
971,2807,10.5,0.29167886477929406
971,2794,10.5,0.2914879528551374
971,3214,10.5,0.29526981657229134
971,100914,10.5,0.2933347324927341
971,3215,10.5,0.2940083713324061
971,97902,10.5,0.2932950339534236
971,2795,10.5,0.29270237206613636
971,3229,10.5,0.2930427164212779
971,2793,10.5,0.29156181803054027
971,3223,10.5,0.29288432122768815
971,3216,10.5,0.29345656363188255
971,3607,10.5,0.29486971476231927
971,3606,10.5,0.29621335133963256
