Target Vertex Index,Source Vertex Index,Best Sigma,Best Variance Explained
116220,5322,7.228343084594813,0.7571522260357871
116220,106752,5.349087184714563,0.7562319782781892
116220,5891,3.3110184401275924,0.7526633135291232
116220,5892,3.2282965654771827,0.7436382092386619
116220,5323,4.30193346156259,0.7430679959000683
116220,408,8.16249007525096,0.7430149250544704
116220,5871,3.3433735065008623,0.7413769547455362
116220,5324,4.498180945826084,0.741371194790409
116220,4699,4.30193346156259,0.730178095746551
116220,4718,6.663987657638445,0.7266172963087413
116220,4719,3.777168963277455,0.7153617592214536
116220,4269,3.2282965654771827,0.7153501846044956
116220,5890,5.171639599474245,0.7129073316171797
116220,4711,5.171639599474245,0.7121925548530126
116220,110565,7.375287215967394,0.7079330981756908
116220,5335,8.16249007525096,0.7075288060859986
116220,4700,5.573608775782098,0.7040460192025503
116220,4716,3.8340276541579,0.7028995749943151
116220,4731,2.208988385939153,0.7017051243445642
116220,4714,1.6124544132271659,0.7007548917159456
116220,5350,2.73932633348757,0.7001096681309478
116220,4288,2.7839904037936485,0.6991429988538156
116220,4270,5.349087184714563,0.6987548171696963
116220,5353,9.079267479364905,0.697882539921187
116220,5371,8.91325645339544,0.6968151585717077
116220,4717,4.498180945826084,0.6961155596041723
116220,5352,9.635317729199095,0.6933622490071976
116220,4702,0.8640840135168355,0.6906132118125102
116220,5351,9.635317729199095,0.6904195491248535
116220,5381,9.538987159702613,0.6879225204657862
116220,5372,7.779054935327717,0.6875621552730992
116220,4268,4.394654765369582,0.687458981518156
116220,4724,2.73932633348757,0.686767087647063
116220,5897,5.726548261075799,0.686080451290194
116220,4737,1.6124544132271659,0.6841576685121664
116220,97466,9.635317729199095,0.6810998650710596
116220,3351,9.538987159702613,0.6795366441325248
116220,4725,2.7839904037936485,0.6784197005847727
116220,4701,6.2371105311762784,0.677214795167473
116220,4715,1.6124544132271659,0.6764001312149052
116220,4735,3.8340276541579,0.6718091633799761
116220,4230,4.78013735110206,0.6697130101048046
116220,5340,4.78013735110206,0.6689593213079956
116220,4312,4.119801626789562,0.6662069321447237
116220,4745,3.8340276541579,0.6654651686945796
116220,4260,5.726548261075799,0.6628690254353666
116220,4257,3.777168963277455,0.6595287553583505
116220,4289,5.349087184714563,0.658245653170119
116220,3373,10.424638179607339,0.6581045602729751
116220,4736,5.726548261075799,0.6567056304356196
116220,6471,5.349087184714563,0.6551148843420016
116220,4739,3.2282965654771827,0.655073891334571
116220,4227,5.171639599474245,0.6526080079630161
116220,4746,4.119801626789562,0.6525064759054564
116220,4242,2.19431675472405,0.6515465595549081
116220,106834,5.349087184714563,0.6507347005000703
116220,5864,1.6124544132271659,0.648134312643254
116220,4243,4.774415293272014,0.6477303753574112
116220,4692,4.394654765369582,0.6474122916152472
116220,5906,4.394654765369582,0.6448898926713771
116220,3363,10.424638179607339,0.641505691952921
116220,4249,5.726548261075799,0.6381710919878432
116220,4241,2.208988385939153,0.6381549594042689
116220,4255,2.7839904037936485,0.6362497909437002
116220,4234,1.6124544132271659,0.6348457397101899
116220,4244,5.349087184714563,0.6324890409741478
116220,4691,3.2282965654771827,0.6305477596902952
116220,4273,1.6124544132271659,0.6295722527109533
116220,3842,3.8340276541579,0.6289690463289217
116220,4256,3.777168963277455,0.6283042942083756
116220,4747,4.78013735110206,0.6275720757519898
116220,5905,2.7839904037936485,0.625816560748968
116220,5974,8.91325645339544,0.6254413594076909
116220,4232,1.6124544132271659,0.6233535044781104
116220,4254,2.7839904037936485,0.6230293128695876
116220,4738,2.73932633348757,0.6223573822513386
116220,5914,5.171639599474245,0.6203402178848687
116220,3831,4.119801626789562,0.6172884242154161
116220,6521,10.424638179607339,0.6170897897401203
116220,4248,7.375287215967394,0.6167511972657745
116220,4231,0.8640840135168355,0.6156084416056684
116220,4703,2.19431675472405,0.6155929456816288
116220,4730,0.8640840135168355,0.6148121468060437
116220,6522,10.394056253069152,0.6141220683114506
116220,5320,5.726548261075799,0.6139000652002002
116220,4749,3.8340276541579,0.613482062422457
116220,3374,10.424638179607339,0.6130069494390245
