Target Vertex Index,Source Vertex Index,Best Sigma,Best Variance Explained,Source Eccentricity,Source Polar Angle,Target Eccentricity,Target Polar Angle
10832.0,3891.0,2.746941749157307,0.5695644185004014,9.715066167710324,37.572602760000045,10.274172429103226,41.457773190223605
108985.0,4973.0,5.045137822864886,0.5980685697387371,10.871123950347354,45.09663621941474,8.625454435225173,44.54407154469544
11493.0,4987.0,6.177893774455414,0.6094639154550658,6.998603185087727,43.867999351775275,6.515892600750421,42.16238240262321
10837.0,2894.0,1.536589200407476,0.6264749002642984,5.315534388134938,46.852436713571166,7.79330155708557,34.83421468034085
11503.0,5522.0,9.678465511083004,0.544446751917827,6.902683322233119,45.25589569253643,5.3782586191030735,35.201633906941126
10838.0,2882.0,3.9599284355944855,0.6009051385315245,5.8328912087622005,45.16592051073268,5.20972201648201,28.042662710542622
10839.0,4987.0,6.177893774455414,0.545093692991564,6.998603185087727,43.867999351775275,5.902639865742069,35.6196419684805
10109.0,258.0,8.788805962576268,0.3031613512941038,3.1289065100442204,-90.95827970020595,4.694206400138276,44.64938346113036
11495.0,4987.0,6.177893774455414,0.5390980731083244,6.998603185087727,43.867999351775275,5.845922608970141,42.70041535658317
112842.0,4987.0,6.0883517561668,0.4029742380727926,6.998603185087727,43.867999351775275,5.665931111192357,42.90741189955303
11482.0,4973.0,5.045137822864886,0.5623384092347183,10.871123950347354,45.09663621941474,8.480234830056332,46.26479886899726
11473.0,5499.0,3.8476069052019906,0.5186059579732643,4.6445975282273455,56.431760719044384,8.26467830101903,47.98802398859388
101134.0,5499.0,3.8476069052019906,0.4687354455638135,4.6445975282273455,56.431760719044384,9.24293612097522,47.15624100945262
11460.0,3907.0,1.9000227287412923,0.4964984634390118,7.767225615545321,-7.572323566647719,7.753753110490915,50.967720733653344
12104.0,4987.0,5.045137822864886,0.4692542073275642,6.998603185087727,43.867999351775275,6.9888274425585095,51.921307756958285
12118.0,4987.0,5.045137822864886,0.5526267837370631,6.998603185087727,43.867999351775275,6.999271572594553,49.44066106461958
12130.0,4987.0,5.045137822864886,0.5713865215739108,6.998603185087727,43.867999351775275,6.34408124601386,47.76986585288169
11494.0,4987.0,6.177893774455414,0.5432514290482546,6.998603185087727,43.867999351775275,5.665715413612704,45.03708870103408
11483.0,4987.0,6.0883517561668,0.4938843973231452,6.998603185087727,43.867999351775275,5.923329045571596,47.572609665946906
11484.0,258.0,8.788805962576268,0.3933330888753512,3.1289065100442204,-90.95827970020595,6.082838585156874,46.90037433849716
123012.0,258.0,8.788805962576268,0.3424822859269628,3.1289065100442204,-90.95827970020595,5.8298324660325465,45.27856459110714
12094.0,258.0,9.15643389946718,0.4611457447144705,3.1289065100442204,-90.95827970020595,7.712479146985155,56.172047357078014
12105.0,258.0,8.788805962576268,0.4701453660265261,3.1289065100442204,-90.95827970020595,6.650044233810541,54.19284552348595
12119.0,258.0,8.788805962576268,0.447256170799989,3.1289065100442204,-90.95827970020595,6.093639770063081,51.48211679865583
12120.0,258.0,8.788805962576268,0.4406373909971086,3.1289065100442204,-90.95827970020595,6.300645862383316,49.69743155015794
12095.0,258.0,9.15643389946718,0.4366996293446298,3.1289065100442204,-90.95827970020595,7.710541957363828,56.74069225218484
12106.0,258.0,8.788805962576268,0.3871832989109031,3.1289065100442204,-90.95827970020595,6.146548936934941,53.054597622024566
12096.0,258.0,8.788805962576268,0.3420778129398937,3.1289065100442204,-90.95827970020595,6.192292800129372,49.611780136836124
11461.0,258.0,8.788805962576268,0.3044533429949159,3.1289065100442204,-90.95827970020595,4.78152293208635,48.036648407451445
11474.0,258.0,8.788805962576268,0.2828639284372923,3.1289065100442204,-90.95827970020595,5.002582327710981,50.05245145406836
11459.0,3907.0,1.9000227287412923,0.4746581368511174,7.767225615545321,-7.572323566647719,8.879298331387739,48.56741187074765
116258.0,3317.0,1.711109518571051,-0.306315410387852,7.731861485038645,-5.20446808944355,5.703335896233365,-7.619130698745989
8052.0,3879.0,1.8130976000851704,-0.3401192040584533,7.742444305633811,-6.00219715858599,5.478822523787767,-7.751628896858658
8062.0,3879.0,1.8130976000851704,-0.1123343791340372,7.742444305633811,-6.00219715858599,6.449496447910333,-8.453412609114078
8760.0,2477.0,1.536589200407476,0.6489422991865114,3.5386092640193336,-8.018302520060088,8.112944237168518,18.359301531692253
9452.0,2455.0,2.4157264007823667,0.6060398670872013,7.7401771519604745,-5.842364532717652,4.84420907554603,15.249223951505417
9453.0,3358.0,6.335633284101644,0.6588721505292431,7.728426039595737,-4.91569853318632,4.7885431687238125,24.483147875701576
121268.0,258.0,8.788805962576268,0.1489314289190023,3.1289065100442204,-90.95827970020595,4.6112646035951155,46.82471025392764
10065.0,3879.0,1.8130976000851704,0.1035825149226638,7.742444305633811,-6.00219715858599,7.832975543331422,54.87796308261378
9371.0,3879.0,1.8130976000851704,-0.0032588003541884,7.742444305633811,-6.00219715858599,7.7533778117543894,6.728224315715683
8043.0,121948.0,10.339873803050406,-0.2837917381739872,6.5190762838012395,-3.3811631914686613,4.76589463509226,-7.203385534128646
7406.0,3317.0,1.711109518571051,-0.2615560237975165,7.731861485038645,-5.20446808944355,6.010324593931419,-9.369180917609766
7386.0,3317.0,1.711109518571051,-0.1853524142474385,7.731861485038645,-5.20446808944355,4.430682219963541,-3.9430223737479535
10822.0,258.0,8.788805962576268,0.2026760031176184,3.1289065100442204,-90.95827970020595,4.659214410509147,47.94816461045673
102362.0,258.0,8.788805962576268,0.1244033978003635,3.1289065100442204,-90.95827970020595,4.295954818948034,47.02894544514198
10102.0,258.0,8.788805962576268,0.1348477607978561,3.1289065100442204,-90.95827970020595,4.110025141296287,46.79958391178865
10810.0,258.0,8.788805962576268,0.217512983914999,3.1289065100442204,-90.95827970020595,4.478385391300825,47.757201346817006
10093.0,1065.0,8.324902917555697,0.1865889296104338,2.6988551796773548,-21.73212042907143,4.100323126471551,45.81153289296367
100415.0,1065.0,7.961077694889355,0.1305190849087896,2.6988551796773548,-21.73212042907143,3.9545576200049983,46.31373597460322
9401.0,1065.0,7.961077694889355,0.0956151771274509,2.6988551796773548,-21.73212042907143,3.615547695772833,46.28366171891272
9411.0,1065.0,7.961077694889355,0.0082138236350423,2.6988551796773548,-21.73212042907143,3.611068012049665,49.55850632027275
100453.0,1065.0,7.961077694889355,0.213909693514764,2.6988551796773548,-21.73212042907143,3.7519163055185794,47.62745393549223
12081.0,258.0,9.15643389946718,0.3950887768507044,3.1289065100442204,-90.95827970020595,9.002662449111396,55.02880639204181
12082.0,258.0,9.15643389946718,0.4014089014910235,3.1289065100442204,-90.95827970020595,6.598400822677558,46.946540393016846
101406.0,258.0,8.788805962576268,0.4102590809541157,3.1289065100442204,-90.95827970020595,5.4277500097883316,44.25687926025111
12080.0,3907.0,1.5014124947002012,0.4296665042657173,7.767225615545321,-7.572323566647719,8.84998792630888,60.46457899416272
12079.0,3907.0,1.9000227287412923,0.5024946884585677,7.767225615545321,-7.572323566647719,8.067262133805121,54.072199007945464
12070.0,258.0,9.15643389946718,0.3740080810033331,3.1289065100442204,-90.95827970020595,9.54862150265966,53.7454238263899
11443.0,258.0,8.788805962576268,0.4400761822843612,3.1289065100442204,-90.95827970020595,5.868653214891976,42.15596056528242
12071.0,258.0,9.15643389946718,0.4290580195535171,3.1289065100442204,-90.95827970020595,7.28743250080859,47.94315385348307
12069.0,3907.0,1.5014124947002012,0.3443135549241766,7.767225615545321,-7.572323566647719,8.77703043732546,61.31655442717236
101512.0,3907.0,1.5014124947002012,0.3955582816530404,7.767225615545321,-7.572323566647719,9.052065994570917,58.2795447737074
103258.0,4974.0,0.9310995340709322,0.3544657757171402,10.828576999783362,44.683538215009904,8.459911784229611,53.59849772738779
11442.0,3907.0,1.711109518571051,0.4177345772434196,7.767225615545321,-7.572323566647719,8.79203445425485,50.16542416835809
115196.0,258.0,9.15643389946718,0.3905852157540063,3.1289065100442204,-90.95827970020595,9.70726613889991,52.48735118781344
110905.0,4518.0,4.196798356887446,0.3169958247678911,3.665883749697566,74.73047932404627,8.796575004304318,61.0852765119904
101969.0,4518.0,4.196798356887446,0.2744021849607412,3.665883749697566,74.73047932404627,8.98936896269867,58.93308167095892
100632.0,258.0,8.788805962576268,0.2982032585842263,3.1289065100442204,-90.95827970020595,4.700224621724291,47.00631292336347
11458.0,3907.0,1.5014124947002012,0.350210912865931,7.767225615545321,-7.572323566647719,10.268054903351219,48.58146096762347
10797.0,3880.0,1.657115432738122,0.2915108381545631,7.744125490373557,-6.119319953115968,10.715060984540981,45.9401228428177
10787.0,3880.0,1.657115432738122,0.0490470690606706,7.744125490373557,-6.119319953115968,9.876805640344886,51.21163552019593
11441.0,3880.0,2.4157264007823667,0.2001733190613175,7.744125490373557,-6.119319953115968,9.845457258992944,48.56502742839785
11426.0,10703.0,8.788805962576268,0.283417575062772,6.347134282382041,63.57792491320077,7.149676744083307,49.98794217252845
116457.0,3880.0,1.8130976000851704,-0.0277564007910768,7.744125490373557,-6.119319953115968,10.081228225507344,49.79868227064909
11425.0,3880.0,2.4157264007823667,0.0380649796786604,7.744125490373557,-6.119319953115968,7.9986774986240725,47.966257956326395
121579.0,10703.0,8.788805962576268,0.1987813714359294,6.347134282382041,63.57792491320077,6.851222011540219,48.324239626939374
107235.0,10703.0,8.788805962576268,0.2958505591904861,6.347134282382041,63.57792491320077,6.83037852086299,51.126332542090594
12068.0,10703.0,8.788805962576268,0.2312968726804453,6.347134282382041,63.57792491320077,8.362301588400642,54.23387309446259
12067.0,10703.0,8.788805962576268,0.0524001668147675,6.347134282382041,63.57792491320077,7.720359227156607,47.211557218361484
10769.0,3880.0,1.9000227287412923,-0.0536978934046015,7.744125490373557,-6.119319953115968,10.082173285693477,47.78208954959067
10799.0,258.0,8.788805962576268,0.3129485645996878,3.1289065100442204,-90.95827970020595,4.71506877109638,46.01753824367309
10788.0,1065.0,8.324902917555697,0.3638674086388758,2.6988551796773548,-21.73212042907143,4.961184120158416,44.145462690226886
10079.0,1065.0,8.324902917555697,0.2470450829542517,2.6988551796773548,-21.73212042907143,4.027043110397556,45.22564240860228
124653.0,3880.0,1.657115432738122,-0.0038572913199923,7.744125490373557,-6.119319953115968,7.764898000411678,55.72045507197705
102790.0,3880.0,1.657115432738122,0.0930532089424519,7.744125490373557,-6.119319953115968,7.841627601297231,55.09123295241323
10786.0,3880.0,1.657115432738122,0.0628586413330271,7.744125490373557,-6.119319953115968,7.487346879054986,56.355109801220785
10064.0,3880.0,1.657115432738122,0.1125679756096579,7.744125490373557,-6.119319953115968,7.765041146599189,55.25852296838782
10785.0,3880.0,1.657115432738122,-0.0040155510908743,7.744125490373557,-6.119319953115968,7.866263444203064,56.27501004002741
10768.0,3880.0,1.711109518571051,-0.0867022850241547,7.744125490373557,-6.119319953115968,9.959776101222662,50.63373239740642
10063.0,3879.0,1.8130976000851704,0.1073744839520024,7.742444305633811,-6.00219715858599,7.533359542289835,54.58272931614126
10784.0,3880.0,1.657115432738122,-0.0678528628999852,7.744125490373557,-6.119319953115968,7.7260252431431855,55.765989931768075
10767.0,3880.0,1.657115432738122,-0.1456400042826868,7.744125490373557,-6.119319953115968,6.756905405973456,55.601322227562946
10796.0,3879.0,1.8130976000851704,0.248880426218521,7.742444305633811,-6.00219715858599,7.035178951650119,52.42846321896798
11457.0,3880.0,1.657115432738122,-0.0046325721618076,7.744125490373557,-6.119319953115968,7.254385558265339,54.88395737329074
99521.0,3880.0,1.657115432738122,-0.1356195791459069,7.744125490373557,-6.119319953115968,6.690265912643375,56.2168586833058
115249.0,3880.0,2.4157264007823667,-0.0327717711220858,7.744125490373557,-6.119319953115968,8.801974818209926,47.422219507560364
11424.0,3880.0,1.8130976000851704,-0.1620227246246499,7.744125490373557,-6.119319953115968,10.298610831409713,48.38903258105334
11423.0,3880.0,1.657115432738122,-0.2598857176766007,7.744125490373557,-6.119319953115968,10.05143993497942,49.998145571750776
9423.0,258.0,8.788805962576268,0.3731923652905653,3.1289065100442204,-90.95827970020595,4.00373422050484,46.01476288303165
117489.0,1065.0,8.324902917555697,0.144655155061228,2.6988551796773548,-21.73212042907143,3.5775238832245986,44.93962859387906
107103.0,3879.0,1.8130976000851704,0.0460202113003801,7.742444305633811,-6.00219715858599,7.876182287459046,12.142059922989933
10077.0,3879.0,1.8130976000851704,-0.0062340373395597,7.742444305633811,-6.00219715858599,7.526154458468943,55.41612530686472
9384.0,3879.0,1.8130976000851704,0.0218592114163378,7.742444305633811,-6.00219715858599,7.750353734719125,55.61270144999536
10076.0,3879.0,1.8130976000851704,0.1324996844744688,7.742444305633811,-6.00219715858599,7.760275952690401,7.146462498964395
9454.0,108618.0,4.309973089984184,0.6731076732794113,7.72586028462071,5.033919790373007,4.622691899892214,29.44851605651776
8773.0,2449.0,4.395844734055975,0.5340394525351719,3.2390984486530066,-13.172862982316959,3.6878410635899765,20.034898623761183
9449.0,2501.0,2.746941749157307,0.7261401644878646,5.039207774865952,47.7863380855041,5.179959607674807,32.93327438685597
8772.0,2449.0,4.395844734055975,0.5338438082760268,3.2390984486530066,-13.172862982316959,4.00279606038506,5.492597537048611
9451.0,2906.0,2.4157264007823667,0.6882420600461399,4.301662006145767,59.33719749820343,6.842875520281183,14.856326947798149
8771.0,2455.0,2.746941749157307,0.6545131302443672,7.7401771519604745,-5.842364532717652,4.6944584473498745,8.10711400015499
8770.0,2896.0,1.9000227287412923,0.6965396619753553,7.703152065502906,-1.6397398086911243,6.38510789669249,10.03968845073301
9450.0,2907.0,0.7769157269176649,0.6526849035362985,8.203143508561116,20.175954990719937,7.952340246924126,14.472423845709653
105437.0,2907.0,0.7769157269176649,0.6700116536328128,8.203143508561116,20.175954990719937,7.8440772311282,10.998739963136284
8765.0,2114.0,1.5014124947002012,0.6592173612467342,7.94480399406607,14.41244865042454,7.97992091531748,15.225961268871819
9444.0,122920.0,1.8130976000851704,0.720567826026619,4.474472602463747,46.58791099705017,4.915147255588644,40.122986767945044
8766.0,108618.0,4.309973089984184,0.6966467765840205,7.72586028462071,5.033919790373007,4.857746865144403,36.06429176137233
8761.0,110938.0,7.31137550838725,0.7405200504833582,7.70027072567794,-0.6103861462773016,4.457810471225306,42.39239797451466
9433.0,4506.0,5.045137822864886,0.6964214389698028,4.483180886278994,62.647970960786424,4.598220634028803,43.85120896363525
109678.0,5499.0,7.357749840456555,0.6101672724228807,4.6445975282273455,56.431760719044384,3.8507344886047132,46.7384195590394
101076.0,4408.0,3.993371593054921,0.6450027016648068,10.735939400389134,44.177989716008014,3.527547564070611,49.259644291248314
8750.0,1065.0,7.961077694889355,0.3939638536912966,2.6988551796773548,-21.73212042907143,3.4687251014362346,48.92132662635564
119266.0,1065.0,7.961077694889355,0.3091433884578393,2.6988551796773548,-21.73212042907143,3.464597788842339,49.07468457646112
8741.0,1065.0,7.961077694889355,0.0030084790252642,2.6988551796773548,-21.73212042907143,3.4632520150793242,52.44342286806792
9400.0,1065.0,7.961077694889355,-0.0296985344261466,2.6988551796773548,-21.73212042907143,3.2679956415972056,49.50473598267697
8726.0,3880.0,2.4157264007823667,-0.0704386692804526,7.744125490373557,-6.119319953115968,3.332180580711498,52.914417074963175
9386.0,1065.0,8.324902917555697,0.0258529868323245,2.6988551796773548,-21.73212042907143,3.2410997311332936,46.614659358330655
8719.0,3880.0,1.9000227287412923,-0.0690821636012284,7.744125490373557,-6.119319953115968,2.9798235184716093,50.4809455595087
8045.0,3880.0,2.4157264007823667,-0.0948989606235628,7.744125490373557,-6.119319953115968,2.9313227726371656,52.479256355950895
9387.0,3880.0,1.9000227287412923,0.0223260626645325,7.744125490373557,-6.119319953115968,3.4820184031483716,46.9004893450014
8713.0,3880.0,1.9000227287412923,-0.1158572223888771,7.744125490373557,-6.119319953115968,3.1024685692290586,49.895650080543305
8718.0,3879.0,1.8130976000851704,-0.1984042256169478,7.742444305633811,-6.00219715858599,5.36079047419691,-9.98711464592069
9369.0,3879.0,1.8130976000851704,-0.1827449857339036,7.742444305633811,-6.00219715858599,5.7109174480516,-11.539348650890343
9383.0,3879.0,1.8130976000851704,-0.1997678771867905,7.742444305633811,-6.00219715858599,5.708584860345217,-11.591222452731198
111079.0,112315.0,1.9000227287412923,-0.3238588597967382,5.431589715392477,-29.396056121426366,5.724584627775057,-12.50757692728625
9382.0,3879.0,1.8130976000851704,-0.2428502196642394,7.742444305633811,-6.00219715858599,5.8260763204198875,-9.4933301767786
116276.0,112315.0,1.9000227287412923,-0.367255642725107,5.431589715392477,-29.396056121426366,5.4958832807840485,-17.055011306520207
114278.0,3317.0,1.711109518571051,-0.2649308770286624,7.731861485038645,-5.20446808944355,6.008475358622321,-10.045684785950371
9398.0,3317.0,1.711109518571051,0.017737248402176,7.731861485038645,-5.20446808944355,6.2650671749002695,-5.345232103284792
9368.0,112315.0,1.9000227287412923,-0.3754991600938646,5.431589715392477,-29.396056121426366,6.4993620943653285,-18.20018905991048
9370.0,3879.0,1.8130976000851704,-0.1827559782413783,7.742444305633811,-6.00219715858599,5.476661654301673,-9.871360968622627
8712.0,112315.0,1.9000227287412923,-0.3119864473808205,5.431589715392477,-29.396056121426366,7.091944220588799,-9.012320483937547
8711.0,112315.0,1.9000227287412923,-0.2932191857811739,5.431589715392477,-29.396056121426366,5.71894352890475,-12.318206085650525
8709.0,112315.0,1.9000227287412923,-0.2444518938372848,5.431589715392477,-29.396056121426366,6.408920093606701,-17.07172647236654
8774.0,108618.0,4.309973089984184,0.5994716284030659,7.72586028462071,5.033919790373007,4.22298701803055,33.34378083489445
111795.0,2443.0,3.9599284355944855,0.6515753608467751,7.752790033126517,-6.69024955458802,3.4384046865792675,5.090526155740553
8120.0,2445.0,2.746941749157307,0.5758387167286233,5.631400288337685,-23.715779738535698,3.7640118038500328,-0.798157716414413
8121.0,108618.0,10.339873803050406,0.5839284631734465,7.72586028462071,5.033919790373007,3.6271551095967256,26.07533048479066
8119.0,2455.0,2.4157264007823667,0.6572868485920369,7.7401771519604745,-5.842364532717652,4.168715779274031,1.7414348382962705
8118.0,2888.0,1.8130976000851704,0.696765182381305,3.5925118410817736,-12.215364351778701,4.618317858429698,3.31442599013409
109619.0,2907.0,0.9310995340709322,0.6997909636613329,8.203143508561116,20.175954990719937,5.533520815291641,5.810677914813019
8767.0,110938.0,6.449524982446025,0.7323565601062227,7.70027072567794,-0.6103861462773016,4.191084248789081,39.07084200395944
8775.0,108618.0,4.309973089984184,0.6308980837438931,7.72586028462071,5.033919790373007,4.255529465086695,37.08274458963393
8762.0,110938.0,7.31137550838725,0.683794882002448,7.70027072567794,-0.6103861462773016,3.4830102094664257,47.938606425023224
8742.0,1065.0,7.961077694889355,0.285359231508045,2.6988551796773548,-21.73212042907143,3.283860566051352,52.009577742730585
8751.0,1065.0,7.961077694889355,0.4527935067399473,2.6988551796773548,-21.73212042907143,3.2602862109817896,51.66326076139922
8739.0,2895.0,0.9310995340709322,0.5822782163893783,8.725599977288864,28.06076445456878,7.958206087320491,14.635313564745113
8076.0,1065.0,7.961077694889355,0.1077218707429887,2.6988551796773548,-21.73212042907143,3.2237400224892236,55.718045212993445
8077.0,1065.0,7.961077694889355,0.3342554267826911,2.6988551796773548,-21.73212042907143,2.9944430288325172,55.7870819493625
8063.0,1065.0,7.961077694889355,-0.0246897697189478,2.6988551796773548,-21.73212042907143,3.2226606265694193,56.252575195441715
8074.0,3876.0,6.177893774455414,0.5215130890271953,9.899260311121006,38.93715226131058,7.708654669278611,-2.717911650995817
117263.0,558.0,7.916716111932242,-0.0680499166998487,2.006448758226224,-34.84972612224743,3.0797327970288175,55.326666698997286
8044.0,110474.0,1.9000227287412923,-0.3578022373187182,1.250918008086226,-148.44992406126445,5.733284773228362,-12.052552318727248
8038.0,3880.0,1.9000227287412923,-0.1249266885471145,7.744125490373557,-6.119319953115968,2.7747376826298895,51.450751806310976
8037.0,112315.0,1.9000227287412923,-0.256789513007839,5.431589715392477,-29.396056121426366,3.5081326557033736,-16.91050008921083
112005.0,112315.0,1.9000227287412923,-0.263615942333161,5.431589715392477,-29.396056121426366,5.356122676627317,-13.602717091438684
8710.0,112315.0,1.9000227287412923,-0.2747578367033454,5.431589715392477,-29.396056121426366,5.500774842001785,-17.171488767895884
8036.0,112315.0,1.9000227287412923,-0.2496067691164467,5.431589715392477,-29.396056121426366,3.5006967980264765,-3.113361029972436
8130.0,4407.0,6.177893774455414,0.7042536723477983,6.239076278316733,47.972427514564615,3.2937741944180106,22.49977568637841
8129.0,2995.0,5.909071358401907,0.7068280437915258,2.755253850545952,74.53335362489585,3.0892233873247315,11.71881630797261
8122.0,108618.0,9.15643389946718,0.5043734165362228,7.72586028462071,5.033919790373007,3.789615305120507,36.754280144383365
7459.0,3875.0,7.961077694889355,0.635786417277953,5.817268733852571,47.33962663289856,3.3452934045880074,-0.7937067017085943
7458.0,2449.0,4.395844734055975,0.6889646754690157,3.2390984486530066,-13.172862982316959,3.6672689900463076,1.8382944132005365
7457.0,2455.0,2.746941749157307,0.7429147402410023,7.7401771519604745,-5.842364532717652,4.181590696842903,2.7177925968378305
8064.0,1065.0,7.961077694889355,0.0994610459500251,2.6988551796773548,-21.73212042907143,2.940276460938089,59.755580281472234
7421.0,1065.0,7.961077694889355,0.3172943804940233,2.6988551796773548,-21.73212042907143,2.6027698737312135,58.41694884875965
7432.0,1065.0,7.961077694889355,0.4711342391290491,2.6988551796773548,-21.73212042907143,2.7528699750675596,55.06050779961273
8101.0,4408.0,3.9599284355944855,0.5265971437462269,10.735939400389134,44.177989716008014,3.046176608399922,53.19173977370947
103636.0,3879.0,1.8130976000851704,0.1361451223374932,7.742444305633811,-6.00219715858599,6.553057102492617,-10.579142202497357
8054.0,558.0,7.916716111932242,0.0358304359175922,2.006448758226224,-34.84972612224743,2.9352046403685432,59.275111520196546
7407.0,558.0,7.916716111932242,0.1619102433263018,2.006448758226224,-34.84972612224743,2.5677817120019015,60.701181056411464
8053.0,1065.0,7.961077694889355,-0.0623569195846624,2.6988551796773548,-21.73212042907143,2.7896703763447745,55.6779752972891
7388.0,1065.0,7.961077694889355,0.012235756325044,2.6988551796773548,-21.73212042907143,2.699525266567345,59.10479335774071
